   10.0000  0.000  0.6
  278.0000 14.629  8.0
  280.0000 14.625  2.0
  284.0000 14.617  4.0
  290.0000 14.607  6.0
  300.0000 14.592 10.0
  302.0000 14.589  2.0
  303.0000 14.588  1.0
  303.3400 14.587  0.3
  303.6800 14.587  0.3
  303.7800 14.587  0.1
  303.8800 14.587  0.1
  304.4400 14.586  0.6
  305.0000 14.585  0.6
  306.1200 14.584  1.1
  307.5000 14.582  1.4
  310.0000 14.579  2.5
  315.0000 14.573  5.0
  320.0000 14.568  5.0
  330.0000 14.558 10.0
  340.0000 14.548 10.0
  350.0000 14.537 10.0
  360.0000 14.525 10.0
  370.0000 14.513 10.0
  380.0000 14.499 10.0
  390.0000 14.483 10.0
  400.0000 14.465 10.0
  410.0000 14.446 10.0
  420.0000 14.425 10.0
  430.0000 14.402 10.0
  440.0000 14.378 10.0
  450.0000 14.352 10.0
  460.0000 14.324 10.0
  470.0000 14.296 10.0
  480.0000 14.266 10.0
  490.0000 14.235 10.0
  500.0000 14.204 10.0
  504.0000 14.191  4.0
  505.0000 14.188  1.0
  507.0000 14.181  2.0
  511.0000 14.168  4.0
  513.0000 14.161  2.0
  517.0000 14.148  4.0
  521.0000 14.135  4.0
  521.5600 14.133  0.6
  522.1100 14.131  0.6
  522.2100 14.131  0.1
  522.3100 14.131  0.1
  523.1600 14.128  0.9
  524.0000 14.125  0.8
  525.6800 14.119  1.7
  529.0400 14.108  3.4
  530.0000 14.105  1.0
  531.9200 14.099  1.9
  535.7600 14.086  3.8
  536.0000 14.085  0.2
  536.4700 14.083  0.5
  536.9300 14.082  0.5
  537.0300 14.081  0.1
  537.1300 14.081  0.1
  537.5700 14.079  0.4
  538.0000 14.078  0.4
  539.0000 14.075  1.0
  541.0000 14.068  2.0
  545.0000 14.054  4.0
  553.0000 14.027  8.0
  557.5000 14.012  4.5
  566.5000 13.981  9.0
  577.0000 13.945 10.5
  580.0000 13.935  3.0
  583.0000 13.925  3.0
  583.6200 13.923  0.6
  584.2300 13.921  0.6
  584.3300 13.920  0.1
  584.4300 13.920  0.1
  584.7200 13.919  0.3
  585.0000 13.918  0.3
  586.0000 13.915  1.0
  588.0000 13.908  2.0
  592.0000 13.894  4.0
  594.0000 13.887  2.0
  598.0000 13.874  4.0
  600.0000 13.867  2.0
  604.0000 13.854  4.0
  612.0000 13.827  8.0
  620.0000 13.800  8.0
  636.0000 13.748 16.0
  640.0000 13.735  4.0
  648.0000 13.709  8.0
  660.0000 13.671 12.0
  672.0000 13.633 12.0
  680.0000 13.609  8.0
  696.0000 13.560 16.0
  700.0000 13.549  4.0
  708.0000 13.525  8.0
  720.0000 13.491 12.0
  732.0000 13.457 12.0
  740.0000 13.435  8.0
  756.0000 13.392 16.0
  760.0000 13.382  4.0
  768.0000 13.361  8.0
  780.0000 13.331 12.0
  792.0000 13.301 12.0
  800.0000 13.282  8.0
  816.0000 13.244 16.0
  820.0000 13.235  4.0
  828.0000 13.217  8.0
  840.0000 13.191 12.0
  852.0000 13.165 12.0
  860.0000 13.148  8.0
  876.0000 13.116 16.0
  880.0000 13.108  4.0
  888.0000 13.093  8.0
  900.0000 13.070 12.0
  905.0000 13.061  5.0
  910.0000 13.053  5.0
  911.7400 13.051  1.7
  911.8400 13.054  0.1
  912.0000 13.053  0.2
  912.3200 13.053  0.3
  912.9600 13.052  0.6
  914.2400 13.050  1.3
  915.3300 13.052  1.1
  915.8200 13.053  0.5
  916.4300 13.053  0.6
  917.1800 13.051  0.8
  918.1300 13.046  1.0
  919.3500 13.038  1.2
  919.7500 13.019  0.4
  920.1600 13.012  0.4
  920.5600 13.025  0.4
  920.9600 13.049  0.4
  921.3700 13.005  0.4
  921.7700 12.975  0.4
  922.0000 12.971  0.2
  922.2500 12.982  0.2
  922.5000 13.008  0.2
  922.7500 13.050  0.2
  923.0000 13.100  0.2
  923.1500 13.119  0.1
  923.4000 13.068  0.2
  923.6500 13.004  0.2
  923.9000 12.951  0.2
  924.1500 12.913  0.2
  924.4000 12.891  0.2
  924.6500 12.886  0.2
  924.9000 12.900  0.2
  925.1500 12.934  0.2
  925.4000 12.990  0.2
  925.6500 13.068  0.2
  925.9000 13.169  0.2
  926.1500 13.279  0.2
  926.2300 13.298  0.1
  926.4800 13.196  0.2
  926.7300 13.081  0.2
  926.9800 12.980  0.2
  927.2300 12.896  0.2
  927.4800 12.827  0.2
  927.7300 12.775  0.2
  927.9800 12.737  0.2
  928.2300 12.715  0.2
  928.4800 12.709  0.2
  928.5000 12.710  0.0
  928.7500 12.722  0.2
  929.0000 12.752  0.2
  929.2500 12.800  0.2
  929.5000 12.867  0.2
  929.7500 12.954  0.2
  930.0000 13.060  0.2
  930.2500 13.187  0.2
  930.5000 13.337  0.2
  930.7500 13.468  0.2
  931.0000 13.334  0.2
  931.2500 13.181  0.2
  931.5000 13.049  0.2
  932.0000 12.832  0.5
  932.2500 12.744  0.2
  932.5000 12.667  0.2
  932.7500 12.601  0.2
  933.0000 12.545  0.2
  933.2500 12.499  0.2
  933.5000 12.462  0.2
  933.7500 12.435  0.2
  934.0000 12.417  0.2
  934.2500 12.409  0.2
  934.5000 12.411  0.2
  934.7500 12.423  0.2
  935.0000 12.446  0.2
  935.0000 12.447  0.0
  935.2500 12.481  0.2
  935.5000 12.526  0.2
  935.7500 12.583  0.2
  936.0000 12.652  0.2
  936.2500 12.734  0.2
  936.5000 12.828  0.2
  936.7500 12.935  0.2
  937.2500 13.195  0.5
  937.4300 13.312  0.2
  937.6100 13.442  0.2
  937.8000 13.571  0.2
  937.8100 13.570  0.0
  938.0100 13.431  0.2
  938.2600 13.252  0.2
  938.5100 13.102  0.2
  939.0100 12.857  0.5
  940.0100 12.494  1.0
  940.5100 12.360  0.5
  941.0100 12.251  0.5
  941.5100 12.163  0.5
  942.0100 12.093  0.5
  942.5100 12.040  0.5
  943.0100 12.003  0.5
  943.4000 11.985  0.4
  943.7800 11.977  0.4
  944.1600 11.978  0.4
  944.5500 11.988  0.4
  944.9300 12.010  0.4
  945.3200 12.042  0.4
  945.7100 12.086  0.4
  946.0900 12.142  0.4
  946.4700 12.211  0.4
  946.8600 12.294  0.4
  947.2400 12.392  0.4
  947.6300 12.505  0.4
  948.0200 12.637  0.4
  948.4000 12.788  0.4
  949.1700 13.175  0.8
  949.3600 13.304  0.2
  949.5500 13.457  0.2
  949.7400 13.617  0.2
  949.7500 13.616  0.0
  949.9500 13.445  0.2
  950.2000 13.248  0.2
  950.4500 13.092  0.2
  950.7000 12.960  0.2
  951.2000 12.733  0.5
  952.2000 12.382  1.0
  953.2000 12.125  1.0
  954.2000 11.931  1.0
  954.8800 11.827  0.7
  955.5500 11.741  0.7
  956.2200 11.670  0.7
  956.9000 11.610  0.7
  957.5800 11.561  0.7
  958.2500 11.522  0.7
  958.9200 11.490  0.7
  959.6000 11.466  0.7
  960.2800 11.449  0.7
  960.9500 11.439  0.7
  961.1500 11.438  0.2
  961.5500 11.436  0.4
  962.3500 11.441  0.8
  962.7500 11.448  0.4
  963.1500 11.457  0.4
  963.9500 11.485  0.8
  964.3500 11.504  0.4
  964.7500 11.527  0.4
  965.5500 11.584  0.8
  965.9500 11.619  0.4
  966.3500 11.659  0.4
  966.7400 11.703  0.4
  967.5100 11.806  0.8
  967.9000 11.866  0.4
  968.2900 11.933  0.4
  969.0600 12.090  0.8
  969.8300 12.281  0.8
  970.6000 12.519  0.8
  972.1500 13.251  1.5
  972.3400 13.411  0.2
  972.5400 13.609  0.2
  972.5400 13.609  0.0
  972.7400 13.405  0.2
  972.9900 13.200  0.2
  973.2400 13.044  0.2
  973.4900 12.913  0.2
  973.7400 12.797  0.2
  974.2400 12.594  0.5
  975.2400 12.271  1.0
  976.3700 11.997  1.1
  977.5000 11.788  1.1
  978.6300 11.625  1.1
  979.3200 11.543  0.7
  980.0000 11.473  0.7
  980.6800 11.412  0.7
  981.3700 11.359  0.7
  982.0500 11.313  0.7
  982.7400 11.272  0.7
  984.1100 11.206  1.4
  984.7900 11.179  0.7
  985.4800 11.155  0.7
  986.8500 11.115  1.4
  988.2200 11.083  1.4
  989.5900 11.058  1.4
  990.0000 11.052  0.4
  990.8200 11.041  0.8
  992.4600 11.022  1.6
  994.1000 11.009  1.6
  995.7400 10.999  1.6
  999.0200 10.992  3.3
 1000.0000 10.992  1.0
 1001.9600 10.996  2.0
 1003.9200 11.005  2.0
 1005.8800 11.021  2.0
 1007.8300 11.045  2.0
 1009.7900 11.080  2.0
 1010.0000 11.084  0.2
 1010.4100 11.094  0.4
 1011.2400 11.115  0.8
 1012.9100 11.168  1.7
 1013.7300 11.201  0.8
 1014.5700 11.240  0.8
 1015.4000 11.284  0.8
 1016.2300 11.336  0.8
 1017.0600 11.396  0.8
 1017.8900 11.467  0.8
 1018.7200 11.548  0.8
 1019.5500 11.643  0.8
 1020.0000 11.702  0.5
 1020.9100 11.836  0.9
 1021.8200 11.996  0.9
 1022.0000 12.032  0.2
 1022.3700 12.109  0.4
 1023.1000 12.284  0.7
 1024.0000 12.547  0.9
 1024.7600 12.834  0.8
 1024.9500 12.921  0.2
 1025.1400 13.019  0.2
 1025.3300 13.139  0.2
 1025.5200 13.296  0.2
 1025.7200 13.679  0.2
 1025.7200 13.679  0.0
 1025.9200 13.298  0.2
 1026.1700 13.099  0.2
 1026.4200 12.955  0.2
 1026.4600 12.935  0.0
 1026.7100 12.819  0.2
 1027.0000 12.701  0.3
 1027.5800 12.497  0.6
 1028.5000 12.236  0.9
 1030.0000 11.918  1.5
 1030.7500 11.793  0.8
 1031.5000 11.685  0.8
 1032.2500 11.592  0.8
 1033.0000 11.511  0.8
 1033.7500 11.440  0.8
 1034.5000 11.379  0.8
 1035.2500 11.325  0.8
 1036.0000 11.278  0.8
 1036.7500 11.237  0.8
 1037.5000 11.201  0.8
 1039.0000 11.141  1.5
 1040.0000 11.109  1.0
 1041.0000 11.082  1.0
 1043.0000 11.040  2.0
 1045.0000 11.009  2.0
 1047.0000 10.986  2.0
 1049.0000 10.969  2.0
 1050.0000 10.962  1.0
 1052.0000 10.951  2.0
 1056.0000 10.936  4.0
 1060.0000 10.928  4.0
 1064.0000 10.923  4.0
 1068.0000 10.921  4.0
 1070.0000 10.921  2.0
 1074.0000 10.921  4.0
 1078.0000 10.922  4.0
 1080.0000 10.923  2.0
 1084.0000 10.925  4.0
 1088.0000 10.927  4.0
 1090.0000 10.929  2.0
 1094.0000 10.932  4.0
 1098.0000 10.935  4.0
 1100.0000 10.936  2.0
 1104.0000 10.940  4.0
 1108.0000 10.944  4.0
 1110.0000 10.945  2.0
 1114.0000 10.949  4.0
 1118.0000 10.953  4.0
 1120.0000 10.955  2.0
 1124.0000 10.959  4.0
 1128.0000 10.963  4.0
 1130.0000 10.965  2.0
 1134.0000 10.970  4.0
 1138.0000 10.974  4.0
 1140.0000 10.976  2.0
 1144.0000 10.981  4.0
 1148.0000 10.986  4.0
 1150.0000 10.988  2.0
 1154.0000 10.993  4.0
 1158.0000 10.999  4.0
 1160.0000 11.001  2.0
 1164.0000 11.007  4.0
 1168.0000 11.014  4.0
 1170.0000 11.017  2.0
 1174.0000 11.025  4.0
 1178.0000 11.034  4.0
 1180.0000 11.039  2.0
 1184.0000 11.051  4.0
 1188.0000 11.068  4.0
 1190.0000 11.078  2.0
 1194.0000 11.107  4.0
 1196.0000 11.127  2.0
 1198.0000 11.153  2.0
 1200.0000 11.187  2.0
 1202.0000 11.233  2.0
 1203.0000 11.262  1.0
 1204.0000 11.296  1.0
 1205.0000 11.336  1.0
 1206.0000 11.384  1.0
 1207.0000 11.441  1.0
 1208.0000 11.509  1.0
 1209.0000 11.591  1.0
 1210.0000 11.690  1.0
 1210.7500 11.777  0.8
 1211.5000 11.879  0.8
 1212.2500 11.999  0.8
 1213.0000 12.140  0.8
 1213.6200 12.278  0.6
 1214.2400 12.444  0.6
 1214.5500 12.539  0.3
 1214.8500 12.648  0.3
 1215.0100 12.711  0.2
 1215.1600 12.783  0.2
 1215.3200 12.877  0.2
 1215.4700 12.985  0.2
 1215.6700 13.407  0.2
 1215.8700 12.986  0.2
 1216.1200 12.815  0.2
 1216.3700 12.694  0.2
 1216.6200 12.597  0.2
 1216.8700 12.513  0.2
 1217.2500 12.399  0.4
 1218.0100 12.208  0.8
 1218.6300 12.079  0.6
 1219.2500 11.969  0.6
 1220.0000 11.854  0.8
 1220.7500 11.755  0.8
 1221.5000 11.671  0.8
 1222.2500 11.598  0.8
 1223.0000 11.536  0.8
 1223.7500 11.481  0.8
 1225.0000 11.406  1.2
 1225.6200 11.375  0.6
 1226.2500 11.347  0.6
 1227.5000 11.300  1.2
 1228.7500 11.262  1.2
 1230.0000 11.232  1.2
 1231.2500 11.208  1.2
 1232.5000 11.188  1.2
 1233.7500 11.172  1.2
 1236.2500 11.149  2.5
 1238.7500 11.133  2.5
 1240.0000 11.127  1.2
 1242.5000 11.119  2.5
 1247.5000 11.109  5.0
 1250.0000 11.107  2.5
 1255.0000 11.105  5.0
 1260.0000 11.106  5.0
 1265.0000 11.108  5.0
 1270.0000 11.111  5.0
 1275.0000 11.114  5.0
 1280.0000 11.118  5.0
 1285.0000 11.122  5.0
 1290.0000 11.127  5.0
 1295.0000 11.131  5.0
 1300.0000 11.136  5.0
 1320.0000 11.155 20.0
 1340.0000 11.174 20.0
 1360.0000 11.194 20.0
 1380.0000 11.213 20.0
 1400.0000 11.233 20.0
 1420.0000 11.252 20.0
 1440.0000 11.271 20.0
 1450.0000 11.280 10.0
 1470.0000 11.299 20.0
 1490.0000 11.318 20.0
 1500.0000 11.327 10.0
 1520.0000 11.345 20.0
 1540.0000 11.363 20.0
 1550.0000 11.372 10.0
 1570.0000 11.390 20.0
 1590.0000 11.408 20.0
 1600.0000 11.417 10.0
 1620.0000 11.435 20.0
 1632.0000 11.445 12.0
 1634.0000 11.447  2.0
 1636.0000 11.449  2.0
 1638.0000 11.450  2.0
 1640.0000 11.452  2.0
 1640.2100 11.452  0.2
 1640.4100 11.452  0.2
 1640.6100 11.453  0.2
 1641.0000 11.453  0.4
 1641.7800 11.454  0.8
 1642.0000 11.454  0.2
 1642.4400 11.454  0.4
 1643.3200 11.455  0.9
 1644.0000 11.455  0.7
 1645.3600 11.457  1.4
 1646.0000 11.457  0.6
 1647.2800 11.458  1.3
 1648.0000 11.459  0.7
 1649.4400 11.460  1.4
 1650.0000 11.461  0.6
 1651.1200 11.462  1.1
 1653.3500 11.464  2.2
 1657.8200 11.467  4.5
 1666.7600 11.475  8.9
 1675.0000 11.482  8.2
 1691.4800 11.496 16.5
 1700.0000 11.503  8.5
 1717.0300 11.518 17.0
 1734.0600 11.532 17.0
 1750.0000 11.545 15.9
 1765.9400 11.558 15.9
 1781.8800 11.572 15.9
 1797.8100 11.585 15.9
 1800.0000 11.586  2.2
 1804.3800 11.590  4.4
 1813.1200 11.597  8.7
 1830.6200 11.611 17.5
 1848.1200 11.625 17.5
 1850.0000 11.627  1.9
 1853.7500 11.630  3.8
 1861.2500 11.636  7.5
 1876.2500 11.647 15.0
 1891.2500 11.659 15.0
 1900.0000 11.666  8.8
 1917.5000 11.680 17.5
 1935.0000 11.693 17.5
 1952.5000 11.707 17.5
 1970.0000 11.720 17.5
 1987.5000 11.733 17.5
 2000.0000 11.743 12.5
 2012.5000 11.752 12.5
 2025.0000 11.761 12.5
 2037.5000 11.771 12.5
 2050.0000 11.780 12.5
 2062.5000 11.789 12.5
 2075.0000 11.798 12.5
 2087.5000 11.807 12.5
 2100.0000 11.817 12.5
 2112.5000 11.826 12.5
 2125.0000 11.835 12.5
 2137.5000 11.844 12.5
 2150.0000 11.853 12.5
 2162.5000 11.861 12.5
 2175.0000 11.870 12.5
 2187.5000 11.879 12.5
 2200.0000 11.888 12.5
 2212.5000 11.897 12.5
 2225.0000 11.905 12.5
 2237.5000 11.914 12.5
 2250.0000 11.923 12.5
 2262.5000 11.931 12.5
 2275.0000 11.940 12.5
 2287.5000 11.948 12.5
 2300.0000 11.957 12.5
 2312.5000 11.965 12.5
 2325.0000 11.974 12.5
 2337.5000 11.982 12.5
 2350.0000 11.990 12.5
 2362.5000 11.999 12.5
 2375.0000 12.007 12.5
 2387.5000 12.015 12.5
 2400.0000 12.024 12.5
 2412.5000 12.032 12.5
 2425.0000 12.040 12.5
 2437.5000 12.048 12.5
 2450.0000 12.056 12.5
 2462.5000 12.064 12.5
 2475.0000 12.072 12.5
 2487.5000 12.080 12.5
 2500.0000 12.088 12.5
 2512.5000 12.096 12.5
 2525.0000 12.104 12.5
 2537.5000 12.112 12.5
 2550.0000 12.120 12.5
 2562.5000 12.128 12.5
 2575.0000 12.135 12.5
 2587.5000 12.143 12.5
 2600.0000 12.151 12.5
 2612.5000 12.159 12.5
 2625.0000 12.166 12.5
 2637.5000 12.174 12.5
 2650.0000 12.182 12.5
 2662.5000 12.189 12.5
 2675.0000 12.197 12.5
 2687.5000 12.204 12.5
 2700.0000 12.212 12.5
 2712.5000 12.219 12.5
 2725.0000 12.227 12.5
 2737.5000 12.234 12.5
 2750.0000 12.242 12.5
 2762.5000 12.249 12.5
 2775.0000 12.256 12.5
 2787.5000 12.264 12.5
 2800.0000 12.271 12.5
 2812.5000 12.278 12.5
 2825.0000 12.286 12.5
 2837.5000 12.293 12.5
 2850.0000 12.300 12.5
 2862.5000 12.307 12.5
 2875.0000 12.314 12.5
 2887.5000 12.322 12.5
 2900.0000 12.329 12.5
 2912.5000 12.336 12.5
 2925.0000 12.343 12.5
 2937.5000 12.350 12.5
 2950.0000 12.357 12.5
 2962.5000 12.364 12.5
 2975.0000 12.371 12.5
 2987.5000 12.378 12.5
 3000.0000 12.385 12.5
 3012.5000 12.392 12.5
 3025.0000 12.399 12.5
 3037.5000 12.405 12.5
 3050.0000 12.412 12.5
 3062.5000 12.419 12.5
 3075.0000 12.426 12.5
 3087.5000 12.433 12.5
 3100.0000 12.440 12.5
 3112.5000 12.446 12.5
 3125.0000 12.453 12.5
 3137.5000 12.460 12.5
 3150.0000 12.466 12.5
 3162.5000 12.473 12.5
 3175.0000 12.480 12.5
 3187.5000 12.486 12.5
 3200.0000 12.493 12.5
 3212.5000 12.499 12.5
 3225.0000 12.506 12.5
 3237.5000 12.512 12.5
 3250.0000 12.519 12.5
 3262.5000 12.525 12.5
 3275.0000 12.532 12.5
 3287.5000 12.538 12.5
 3300.0000 12.545 12.5
 3312.5000 12.551 12.5
 3325.0000 12.558 12.5
 3337.5000 12.564 12.5
 3350.0000 12.570 12.5
 3362.5000 12.577 12.5
 3375.0000 12.583 12.5
 3387.5000 12.589 12.5
 3400.0000 12.596 12.5
 3412.5000 12.602 12.5
 3425.0000 12.608 12.5
 3437.5000 12.614 12.5
 3450.0000 12.621 12.5
 3462.5000 12.627 12.5
 3475.0000 12.633 12.5
 3487.5000 12.639 12.5
 3500.0000 12.645 12.5
 3512.5000 12.651 12.5
 3525.0000 12.658 12.5
 3537.5000 12.664 12.5
 3550.0000 12.670 12.5
 3562.5000 12.676 12.5
 3575.0000 12.682 12.5
 3587.5000 12.688 12.5
 3600.0000 12.694 12.5
 3612.5000 12.700 12.5
 3623.5600 12.706 11.1
 3634.6200 12.711 11.1
 3645.6800 12.716 11.1
 3647.1200 12.717  1.4
 3647.2200 12.718  0.1
 3647.4700 12.718  0.2
 3647.9700 12.718  0.5
 3648.0000 12.718  0.0
 3648.2500 12.718  0.2
 3648.7500 12.719  0.5
 3649.7500 12.719  1.0
 3650.0000 12.719  0.2
 3650.5000 12.719  0.5
 3651.5000 12.720  1.0
 3653.5000 12.721  2.0
 3657.5000 12.722  4.0
 3660.0000 12.723  2.5
 3665.0000 12.726  5.0
 3670.0000 12.728  5.0
 3680.0000 12.732 10.0
 3682.8100 12.733  2.8
 3686.8300 12.735  4.0
 3690.0000 12.737  3.2
 3691.5500 12.737  1.6
 3694.6600 12.739  3.1
 3697.1500 12.740  2.5
 3700.0000 12.741  2.8
 3703.8500 12.743  3.8
 3711.5600 12.747  7.7
 3711.9700 12.747  0.4
 3712.7900 12.747  0.8
 3714.4400 12.748  1.7
 3717.7400 12.750  3.3
 3720.0000 12.751  2.3
 3721.9400 12.752  1.9
 3725.8100 12.753  3.9
 3733.5700 12.757  7.8
 3734.3700 12.757  0.8
 3735.9700 12.758  1.6
 3739.1800 12.760  3.2
 3740.0000 12.760  0.8
 3741.6400 12.761  1.6
 3744.9200 12.762  3.3
 3750.1500 12.765  5.2
 3760.0000 12.768  9.8
 3770.6300 12.773 10.6
 3780.0000 12.775  9.4
 3797.9000 12.784 17.9
 3800.0000 12.784  2.1
 3804.2000 12.783  4.2
 3812.6100 12.784  8.4
 3821.0200 12.789  8.4
 3829.4300 12.799  8.4
 3835.3800 12.807  6.0
 3841.3400 12.801  6.0
 3847.2900 12.795  5.9
 3850.0000 12.794  2.7
 3855.4100 12.793  5.4
 3866.2300 12.800 10.8
 3871.6400 12.810  5.4
 3877.0500 12.823  5.4
 3887.8800 12.859 10.8
 3889.0500 12.860  1.2
 3891.4000 12.857  2.3
 3893.7400 12.849  2.3
 3898.4400 12.834  4.7
 3900.0000 12.830  1.6
 3903.1300 12.822  3.1
 3909.3800 12.809  6.2
 3914.6900 12.803  5.3
 3920.0000 12.800  5.3
 3930.6200 12.803 10.6
 3935.3100 12.808  4.7
 3940.0000 12.817  4.7
 3949.3800 12.844  9.4
 3954.0700 12.865  4.7
 3958.7600 12.891  4.7
 3960.0000 12.899  1.2
 3962.4800 12.917  2.5
 3964.5400 12.933  2.1
 3968.6600 12.967  4.1
 3969.0700 12.971  0.4
 3969.9000 12.978  0.8
 3970.0700 12.978  0.2
 3970.3200 12.977  0.2
 3970.8200 12.973  0.5
 3971.0700 12.971  0.2
 3971.5700 12.967  0.5
 3972.5600 12.960  1.0
 3974.5600 12.944  2.0
 3975.5400 12.937  1.0
 3977.5100 12.923  2.0
 3980.0000 12.906  2.5
 3984.9900 12.879  5.0
 3990.0000 12.858  5.0
 3995.0100 12.842  5.0
 4000.0000 12.830  5.0
 4009.9700 12.816 10.0
 4019.9400 12.810 10.0
 4020.0000 12.810  0.1
 4020.2500 12.810  0.2
 4020.7500 12.809  0.5
 4021.7500 12.809  1.0
 4023.7500 12.809  2.0
 4027.7500 12.809  4.0
 4035.7500 12.811  8.0
 4040.0000 12.814  4.2
 4048.5000 12.822  8.5
 4060.0000 12.840 11.5
 4065.7500 12.854  5.8
 4071.5000 12.872  5.8
 4075.7500 12.889  4.2
 4080.0000 12.911  4.2
 4085.0000 12.943  5.0
 4090.0000 12.985  5.0
 4092.5000 13.010  2.5
 4095.0000 13.039  2.5
