1.000000000000000000e+01 1.212680702932134934e-13 5.999999999999999778e-01
1.061999999999999922e+01 1.189037359380724715e-47 5.999999999999999778e-01
1.125000000000000000e+01 9.265129880056142015e-46 5.999999999999999778e-01
1.188000000000000078e+01 4.555954184676420400e-44 5.999999999999999778e-01
1.250000000000000000e+01 1.513444476975100378e-42 5.999999999999999778e-01
1.311999999999999922e+01 3.594298460668775305e-41 5.999999999999999778e-01
1.375000000000000000e+01 6.408433221426630758e-40 5.999999999999999778e-01
1.438000000000000078e+01 8.881048441234930514e-39 5.999999999999999778e-01
1.500000000000000000e+01 9.861182241129360133e-38 5.999999999999999778e-01
1.561999999999999922e+01 7.978266258104989916e-37 5.999999999999999778e-01
1.625000000000000000e+01 5.534178941270464254e-36 5.999999999999999778e-01
1.687999999999999901e+01 3.339576154355089793e-35 5.999999999999999778e-01
1.750000000000000000e+01 1.777553022706996431e-34 5.999999999999999778e-01
1.812000000000000099e+01 8.450119554269548711e-34 5.999999999999999778e-01
1.875000000000000000e+01 3.635373280940381439e-33 5.999999999999999778e-01
1.937999999999999901e+01 1.428413717617295650e-32 5.999999999999999778e-01
2.000000000000000000e+01 5.154736360335551164e-32 5.999999999999999778e-01
2.062000000000000099e+01 1.559997091720952106e-31 5.999999999999999778e-01
2.125000000000000000e+01 4.467497679366102537e-31 5.999999999999999778e-01
2.187999999999999901e+01 1.214062660229554233e-30 5.999999999999999778e-01
2.250000000000000000e+01 3.136978217306895271e-30 5.999999999999999778e-01
2.312000000000000099e+01 7.757506109845276884e-30 5.999999999999999778e-01
2.375000000000000000e+01 1.839389464892724193e-29 5.999999999999999778e-01
2.437999999999999901e+01 4.197723893841283535e-29 5.999999999999999778e-01
2.500000000000000000e+01 9.222029012071455846e-29 5.999999999999999778e-01
2.562000000000000099e+01 1.816789945032013060e-28 5.999999999999999778e-01
2.625000000000000000e+01 3.505944867118011566e-28 5.999999999999999778e-01
2.687999999999999901e+01 6.610053819810511091e-28 5.999999999999999778e-01
2.750000000000000000e+01 1.221270465424351764e-27 5.999999999999999778e-01
2.812000000000000099e+01 2.208905311559155716e-27 5.999999999999999778e-01
2.875000000000000000e+01 3.924841878548210659e-27 5.999999999999999778e-01
2.937999999999999901e+01 6.846207370661104306e-27 5.999999999999999778e-01
3.000000000000000000e+01 1.172705538475744962e-26 5.999999999999999778e-01
3.062000000000000099e+01 1.873082211983467156e-26 5.999999999999999778e-01
3.125000000000000000e+01 2.961055244917118575e-26 5.999999999999999778e-01
3.187999999999999901e+01 4.638559077932428239e-26 5.999999999999999778e-01
3.250000000000000000e+01 7.183121108568414939e-26 5.999999999999999778e-01
3.311999999999999744e+01 1.100340562830466745e-25 5.999999999999999778e-01
3.375000000000000000e+01 1.669913674854763854e-25 5.999999999999999778e-01
3.438000000000000256e+01 2.511644745542243007e-25 5.999999999999999778e-01
3.500000000000000000e+01 3.734930763893286351e-25 5.999999999999999778e-01
3.561999999999999744e+01 5.300713079281045536e-25 5.999999999999999778e-01
3.625000000000000000e+01 7.487942290260040415e-25 5.999999999999999778e-01
3.688000000000000256e+01 1.051303938888482406e-24 5.999999999999999778e-01
3.750000000000000000e+01 1.466253299001481691e-24 5.999999999999999778e-01
3.811999999999999744e+01 2.034474499745584981e-24 5.999999999999999778e-01
3.875000000000000000e+01 2.804722383699519717e-24 5.999999999999999778e-01
3.938000000000000256e+01 3.839705274950771248e-24 5.999999999999999778e-01
4.000000000000000000e+01 5.222355708787833595e-24 5.999999999999999778e-01
4.061999999999999744e+01 6.880599902505376661e-24 5.999999999999999778e-01
4.125000000000000000e+01 9.023902049391378136e-24 5.999999999999999778e-01
4.188000000000000256e+01 1.179668038138564546e-23 5.999999999999999778e-01
4.250000000000000000e+01 1.533643177283239264e-23 5.999999999999999778e-01
4.311999999999999744e+01 1.985655811411831984e-23 5.999999999999999778e-01
4.375000000000000000e+01 2.561548490369569339e-23 5.999999999999999778e-01
4.438000000000000256e+01 3.290948322101130297e-23 5.999999999999999778e-01
4.500000000000000000e+01 4.208927978741615234e-23 5.999999999999999778e-01
4.561999999999999744e+01 5.258441281130551344e-23 5.999999999999999778e-01
4.625000000000000000e+01 6.551940441778257874e-23 5.999999999999999778e-01
4.688000000000000256e+01 8.145573613034474883e-23 5.999999999999999778e-01
4.750000000000000000e+01 1.008169805045330644e-22 5.999999999999999778e-01
4.811999999999999744e+01 1.245081281905341041e-22 5.999999999999999778e-01
4.875000000000000000e+01 1.532130319210231946e-22 5.999999999999999778e-01
4.938000000000000256e+01 1.881259205249812910e-22 5.999999999999999778e-01
5.000000000000000000e+01 2.299780967287357023e-22 5.999999999999999778e-01
5.061999999999999744e+01 2.764335483427088218e-22 5.999999999999999778e-01
5.125000000000000000e+01 3.319970358746075720e-22 5.999999999999999778e-01
5.188000000000000256e+01 3.971425331806101928e-22 5.999999999999999778e-01
5.250000000000000000e+01 4.743130498439074468e-22 5.999999999999999778e-01
5.311999999999999744e+01 5.652786716361850873e-22 5.999999999999999778e-01
5.375000000000000000e+01 6.718980860722880745e-22 5.999999999999999778e-01
5.438000000000000256e+01 7.969386197716110979e-22 5.999999999999999778e-01
5.500000000000000000e+01 9.429134828102373367e-22 5.999999999999999778e-01
5.561999999999999744e+01 1.101053535720156573e-21 5.999999999999999778e-01
5.625000000000000000e+01 1.284669816343444354e-21 5.999999999999999778e-01
5.688000000000000256e+01 1.494395813598968592e-21 5.999999999999999778e-01
5.750000000000000000e+01 1.735729945662736749e-21 5.999999999999999778e-01
5.811999999999999744e+01 2.013713483602454388e-21 5.999999999999999778e-01
5.875000000000000000e+01 2.330033733756625806e-21 5.999999999999999778e-01
5.938000000000000256e+01 2.692941091963147219e-21 5.999999999999999778e-01
6.000000000000000000e+01 3.102051242294943345e-21 5.999999999999999778e-01
6.125000000000000000e+01 4.032354010208932842e-21 1.199999999999999956e+00
6.188000000000000256e+01 4.588250037893483967e-21 5.999999999999999778e-01
6.250000000000000000e+01 5.213225387135950025e-21 5.999999999999999778e-01
6.311999999999999744e+01 5.916712231651228241e-21 5.999999999999999778e-01
6.375000000000000000e+01 6.703580747701239971e-21 5.999999999999999778e-01
6.437999999999999545e+01 7.579637076516889450e-21 5.999999999999999778e-01
6.500000000000000000e+01 8.565903551181661907e-21 5.999999999999999778e-01
6.625000000000000000e+01 1.074776673277907248e-20 1.199999999999999956e+00
6.750000000000000000e+01 1.341386751043975753e-20 1.199999999999999956e+00
6.875000000000000000e+01 1.666832162440199116e-20 1.199999999999999956e+00
6.937999999999999545e+01 1.854449699064251950e-20 5.999999999999999778e-01
7.000000000000000000e+01 2.062255862343812462e-20 5.999999999999999778e-01
7.125000000000000000e+01 2.512558626876909595e-20 1.199999999999999956e+00
7.250000000000000000e+01 3.050861412442033356e-20 1.199999999999999956e+00
7.375000000000000000e+01 3.688676051566730670e-20 1.199999999999999956e+00
7.437999999999999545e+01 4.053767297779119754e-20 5.999999999999999778e-01
7.500000000000000000e+01 4.444971631651392665e-20 5.999999999999999778e-01
7.625000000000000000e+01 5.289640570403215706e-20 1.199999999999999956e+00
7.750000000000000000e+01 6.274077396624168048e-20 1.199999999999999956e+00
7.875000000000000000e+01 7.417329835302428518e-20 1.199999999999999956e+00
8.000000000000000000e+01 8.740302038362288778e-20 1.199999999999999956e+00
8.125000000000000000e+01 1.019983640352757941e-19 1.199999999999999956e+00
8.250000000000000000e+01 1.186463449882894353e-19 1.199999999999999956e+00
8.375000000000000000e+01 1.376943430164659484e-19 1.199999999999999956e+00
8.500000000000000000e+01 1.592884617277266343e-19 1.199999999999999956e+00
8.625000000000000000e+01 1.828372473596037483e-19 1.199999999999999956e+00
8.750000000000000000e+01 2.093931994725590007e-19 1.199999999999999956e+00
8.875000000000000000e+01 2.392672126342980242e-19 1.199999999999999956e+00
9.000000000000000000e+01 2.725407744608356162e-19 1.199999999999999956e+00
9.250000000000000000e+01 3.486823242837244976e-19 2.500000000000000000e+00
9.375000000000000000e+01 3.927254261343479779e-19 1.199999999999999956e+00
9.500000000000000000e+01 4.417674134385419960e-19 1.199999999999999956e+00
9.750000000000000000e+01 5.517669688851763222e-19 2.500000000000000000e+00
1.000000000000000000e+02 6.838273502981012993e-19 2.500000000000000000e+00
1.025000000000000000e+02 8.371324898258585691e-19 2.500000000000000000e+00
1.050000000000000000e+02 1.017946761286322999e-18 2.500000000000000000e+00
1.075000000000000000e+02 1.223949207100811174e-18 2.500000000000000000e+00
1.100000000000000000e+02 1.463294826441812141e-18 2.500000000000000000e+00
1.150000000000000000e+02 2.039586588310138323e-18 5.000000000000000000e+00
1.200000000000000000e+02 2.770186183762448871e-18 5.000000000000000000e+00
1.250000000000000000e+02 3.670848768534767905e-18 5.000000000000000000e+00
1.300000000000000000e+02 4.764673780078953417e-18 5.000000000000000000e+00
1.350000000000000000e+02 6.070353798477561368e-18 5.000000000000000000e+00
1.400000000000000000e+02 7.599806559394070277e-18 5.000000000000000000e+00
1.450000000000000000e+02 9.368767712834612389e-18 5.000000000000000000e+00
1.500000000000000000e+02 1.137441278199809464e-17 5.000000000000000000e+00
1.550000000000000000e+02 1.365242700396068472e-17 5.000000000000000000e+00
1.600000000000000000e+02 1.620266422897522542e-17 5.000000000000000000e+00
1.650000000000000000e+02 1.899828311227542247e-17 5.000000000000000000e+00
1.700000000000000000e+02 2.207213326234085465e-17 5.000000000000000000e+00
1.750000000000000000e+02 2.538765361177299879e-17 5.000000000000000000e+00
1.800000000000000000e+02 2.899288794386168636e-17 5.000000000000000000e+00
1.850000000000000000e+02 3.281632345021142001e-17 5.000000000000000000e+00
1.900000000000000000e+02 3.688532961155126671e-17 5.000000000000000000e+00
1.950000000000000000e+02 4.117330121950133941e-17 5.000000000000000000e+00
2.000000000000000000e+02 4.568845351983139496e-17 5.000000000000000000e+00
2.050000000000000000e+02 5.035634367978142519e-17 5.000000000000000000e+00
2.100000000000000000e+02 5.523127339274645861e-17 5.000000000000000000e+00
2.150000000000000000e+02 6.028696024167284544e-17 5.000000000000000000e+00
2.200000000000000000e+02 6.543224607388670438e-17 5.000000000000000000e+00
2.279399999999999977e+02 7.389032124330352737e-17 7.900000000000000355e+00
2.279499999999999886e+02 7.389680469878054942e-17 0.000000000000000000e+00
2.285000000000000000e+02 7.452789854060565748e-17 5.999999999999999778e-01
2.295999999999999943e+02 7.573388472288434669e-17 1.100000000000000089e+00
2.300000000000000000e+02 7.613811821553174508e-17 4.000000000000000222e-01
2.310000000000000000e+02 7.722722445723107665e-17 1.000000000000000000e+00
