1.000000000000000000e+01 1.172050884117568865e-43 5.999999999999999778e-01
1.061999999999999922e+01 6.612953978066675688e-42 5.999999999999999778e-01
1.125000000000000000e+01 2.390295047775461731e-40 5.999999999999999778e-01
1.188000000000000078e+01 5.923513029829706431e-39 5.999999999999999778e-01
1.250000000000000000e+01 1.062591879965741688e-37 5.999999999999999778e-01
1.311999999999999922e+01 1.449486373322062911e-36 5.999999999999999778e-01
1.375000000000000000e+01 1.560097939091522470e-35 5.999999999999999778e-01
1.438000000000000078e+01 1.366671817798229437e-34 5.999999999999999778e-01
1.500000000000000000e+01 9.979964235121565390e-34 5.999999999999999778e-01
1.561999999999999922e+01 5.529788562441480062e-33 5.999999999999999778e-01
1.625000000000000000e+01 2.705535254861106453e-32 5.999999999999999778e-01
1.687999999999999901e+01 1.184926333930351950e-31 5.999999999999999778e-01
1.750000000000000000e+01 4.688377404245806722e-31 5.999999999999999778e-01
1.812000000000000099e+01 1.695363596149055687e-30 5.999999999999999778e-01
1.875000000000000000e+01 5.661728126817404645e-30 5.999999999999999778e-01
1.937999999999999901e+01 1.755714970418787315e-29 5.999999999999999778e-01
2.000000000000000000e+01 5.093384450753466357e-29 5.999999999999999778e-01
2.062000000000000099e+01 1.268013241278025288e-28 5.999999999999999778e-01
2.125000000000000000e+01 3.025968031999596919e-28 5.999999999999999778e-01
2.187999999999999901e+01 6.928530005846562547e-28 5.999999999999999778e-01
2.250000000000000000e+01 1.527958303880207311e-27 5.999999999999999778e-01
2.312000000000000099e+01 3.251787268093536756e-27 5.999999999999999778e-01
2.375000000000000000e+01 6.703069073767278709e-27 5.999999999999999778e-01
2.437999999999999901e+01 1.338486112082320250e-26 5.999999999999999778e-01
2.500000000000000000e+01 2.596728139177963229e-26 5.999999999999999778e-01
2.562000000000000099e+01 4.593087485861400850e-26 5.999999999999999778e-01
2.625000000000000000e+01 7.994753582603193453e-26 5.999999999999999778e-01
2.687999999999999901e+01 1.367114833675478784e-25 5.999999999999999778e-01
2.750000000000000000e+01 2.299385850041468126e-25 5.999999999999999778e-01
2.812000000000000099e+01 3.806949356799899444e-25 5.999999999999999778e-01
2.875000000000000000e+01 6.209007220104653450e-25 5.999999999999999778e-01
2.937999999999999901e+01 9.978150491341240757e-25 5.999999999999999778e-01
3.000000000000000000e+01 1.579024891640850536e-24 5.999999999999999778e-01
3.062000000000000099e+01 2.358070795045623684e-24 5.999999999999999778e-01
3.125000000000000000e+01 3.491777081839275149e-24 5.999999999999999778e-01
3.187999999999999901e+01 5.128414179115414773e-24 5.999999999999999778e-01
3.250000000000000000e+01 7.452692264401945346e-24 5.999999999999999778e-01
3.311999999999999744e+01 1.075293753725402634e-23 5.999999999999999778e-01
3.375000000000000000e+01 1.537071326884839792e-23 5.999999999999999778e-01
3.438000000000000256e+01 2.179506715544807086e-23 5.999999999999999778e-01
3.500000000000000000e+01 3.063956220124815009e-23 5.999999999999999778e-01
3.561999999999999744e+01 4.141277159100589939e-23 5.999999999999999778e-01
3.625000000000000000e+01 5.571376251322795010e-23 5.999999999999999778e-01
3.688000000000000256e+01 7.449520019166071274e-23 5.999999999999999778e-01
3.750000000000000000e+01 9.913088930672513051e-23 5.999999999999999778e-01
3.811999999999999744e+01 1.312357781628127157e-22 5.999999999999999778e-01
3.875000000000000000e+01 1.727785720871702394e-22 5.999999999999999778e-01
3.938000000000000256e+01 2.263069494032225982e-22 5.999999999999999778e-01
4.000000000000000000e+01 2.947585758097718237e-22 5.999999999999999778e-01
4.061999999999999744e+01 3.732727660124434436e-22 5.999999999999999778e-01
