       971.8200     0.24744E+06     0.77952E+03
       981.0800     0.22782E+06     0.73144E+03
       990.3400     0.24174E+06     0.79084E+03
       999.6000     0.28450E+06     0.94823E+03
      1008.8600     0.29038E+06     0.98586E+03
      1018.1200     0.25758E+06     0.89061E+03
      1027.3800     0.22607E+06     0.79594E+03
      1036.6400     0.22629E+06     0.81114E+03
      1045.9000     0.24562E+06     0.89624E+03
      1055.1600     0.25633E+06     0.95194E+03
      1064.4200     0.26466E+06     0.10002E+04
      1073.6801     0.25257E+06     0.97120E+03
      1082.9399     0.23706E+06     0.92735E+03
      1092.2000     0.23096E+06     0.91901E+03
      1101.4600     0.22562E+06     0.91304E+03
      1110.7200     0.22438E+06     0.92335E+03
      1119.9800     0.19654E+06     0.82233E+03
      1129.2400     0.18765E+06     0.79820E+03
      1138.5000     0.21028E+06     0.90915E+03
      1147.7600     0.23331E+06     0.10252E+04
      1155.8000     0.17816E+06     0.79390E+03
      1157.0000     0.19056E+06     0.85092E+03
      1158.2000     0.17350E+06     0.77634E+03
      1159.2000     0.17841E+06     0.79970E+03
      1160.4000     0.18242E+06     0.81936E+03
      1161.6000     0.18074E+06     0.81348E+03
      1162.8000     0.17581E+06     0.79294E+03
      1164.0000     0.17940E+06     0.81078E+03
      1165.2000     0.18125E+06     0.82085E+03
      1166.4000     0.17905E+06     0.81254E+03
      1167.6000     0.18430E+06     0.83811E+03
      1168.8000     0.18232E+06     0.83079E+03
      1170.0000     0.17943E+06     0.81932E+03
      1171.0000     0.17842E+06     0.81611E+03
      1172.2000     0.18276E+06     0.83763E+03
      1173.4000     0.17988E+06     0.82612E+03
      1174.6000     0.17957E+06     0.82639E+03
      1175.8000     0.18202E+06     0.83940E+03
      1177.0000     0.18449E+06     0.85252E+03
      1178.2000     0.17546E+06     0.81244E+03
      1179.4000     0.17676E+06     0.82015E+03
      1180.6000     0.17811E+06     0.82809E+03
      1181.6000     0.17670E+06     0.82293E+03
      1182.8000     0.18524E+06     0.86444E+03
      1184.0000     0.18829E+06     0.88048E+03
      1185.2000     0.18372E+06     0.86084E+03
      1186.4000     0.18100E+06     0.84980E+03
      1187.6000     0.18171E+06     0.85486E+03
      1188.8000     0.17398E+06     0.82018E+03
      1190.0000     0.17783E+06     0.83998E+03
      1191.2000     0.17810E+06     0.84297E+03
      1192.4000     0.17559E+06     0.83277E+03
      1193.4000     0.16508E+06     0.78425E+03
      1194.6000     0.15904E+06     0.75707E+03
      1195.8000     0.16341E+06     0.77943E+03
      1197.0000     0.16100E+06     0.76946E+03
      1198.2000     0.16312E+06     0.78115E+03
      1199.4000     0.15993E+06     0.76741E+03
      1200.6000     0.15555E+06     0.74788E+03
      1201.8000     0.16225E+06     0.78170E+03
      1203.0000     0.15560E+06     0.75112E+03
      1204.2000     0.15297E+06     0.73990E+03
      1205.2000     0.14607E+06     0.70770E+03
      1206.4000     0.14706E+06     0.71393E+03
      1207.6000     0.14102E+06     0.68595E+03
      1208.8000     0.13127E+06     0.63980E+03
      1210.0000     0.12678E+06     0.61917E+03
      1211.2000     0.11961E+06     0.58528E+03
      1212.4000     0.11168E+06     0.54758E+03
