# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
4.594871895839275940e-12,2.445728735936452661e-09,1.958135809673042348e-07,3.501518643201547928e-10
5.776127255786312939e-12,1.690452743338747343e-09,1.353425347159716188e-07,2.420040454622767807e-10
7.719413010261192298e-12,1.185620383149658848e-09,9.491527890355269223e-08,1.697138496494830562e-10
8.992554136041920548e-12,8.437138230031665154e-10,6.753917802304271471e-08,1.207513712897328240e-10
2.540714277990388403e-12,6.088292174098228731e-10,4.874467971769513654e-08,8.715582221428306795e-11
1.358619882746850621e-12,4.457547549516717372e-10,3.569908920104326953e-08,6.380820668713002539e-11
1.698357756156716971e-12,3.275615019194202059e-10,2.623006506958837377e-08,4.688641349343449294e-11
1.256959630536948620e-12,2.443968807481192189e-10,1.956499743830535046e-08,3.498606806250116471e-11
1.441431074932894228e-12,1.880270692659426547e-10,1.505313653414018376e-08,2.691271739814603194e-11
1.027406461862094850e-12,1.465084191627438743e-10,1.173216587641343159e-08,2.096864619102610186e-11
5.823670646553943692e-13,1.155778145373703706e-10,9.253586041718915466e-09,1.654459799568977515e-11
7.614037126793941788e-13,9.234227690838317221e-11,7.392652094255355088e-09,1.321701004760853206e-11
1.246301338585638825e-12,7.469519693181972618e-11,5.977740645907518830e-09,1.068845068299706962e-11
1.416353756544826543e-12,6.114968322646090179e-11,4.893058838548840096e-09,8.748004370470831914e-12
5.129075677689486399e-13,5.062895590937505063e-11,4.054943242471441154e-09,7.244669671907659477e-12
3.742091628885222495e-13,4.193120016831434157e-11,3.356608969025402790e-09,6.001683983255263121e-12
2.418097252351407297e-13,3.553012663579398670e-11,2.844513257909113416e-09,5.085759235976565446e-12
2.461238237053457688e-13,3.054114426117993899e-11,2.445098312462875559e-09,4.371401816279973434e-12
3.217770071938937135e-13,2.652506263704934285e-11,2.122943103382963014e-09,3.796281628596325016e-12
2.148596666093645827e-13,2.326531859583615340e-11,1.862162872702782122e-09,3.330114176792947320e-12
1.384275846503449856e-13,2.060850386223580535e-11,1.649912343449296444e-09,2.949909161370533967e-12
4.921100055171729087e-14,1.842997014263512488e-11,1.476177985617180530e-09,2.638083017837029620e-12
1.727436844102449463e-14,1.663035890689496602e-11,1.331409082224916180e-09,2.381090401474163618e-12
3.386829140681311090e-14,1.514814735803979400e-11,1.213228107621661573e-09,2.168424462767495907e-12
