# ADU, ADU Uncertainty, Sky ADU
3.075568751153044733e+00,3.703771357893536287e+00,5.602563598477256619e+02
2.898363344475797909e+00,3.699593854302178464e+00,5.596624622317982585e+02
3.044451993947638435e+00,3.702196451631352137e+00,5.597181036779638816e+02
3.286049407857976501e+00,3.706793101182665584e+00,5.599272710873827918e+02
3.387366645427154932e+00,3.708793985186479958e+00,5.600653475679645226e+02
3.374027946632859543e+00,3.709203945771334165e+00,5.603890319971767440e+02
3.390983794794922623e+00,3.709125909075912109e+00,5.602026134236532471e+02
3.561525525627051270e+00,3.712451253946718488e+00,5.604190901318934266e+02
3.367798642580495105e+00,3.708267672972872298e+00,5.599375916219021292e+02
3.211083457113391937e+00,3.705891353209606276e+00,5.601314662661227430e+02
3.564440215592413530e+00,3.711510620946954386e+00,5.598829182002428979e+02
3.479150633501814749e+00,3.710478188855020676e+00,5.601143400081057280e+02
3.674767540376790542e+00,3.713995973036478659e+00,5.601836396218172922e+02
3.708098148746423295e+00,3.714779291523234495e+00,5.603143765585272149e+02
3.690355849708479852e+00,3.714160232301796150e+00,5.601185476228032485e+02
3.776213152992229816e+00,3.715449386640788720e+00,5.600333498212252152e+02
3.782495117019562425e+00,3.715438526294897681e+00,5.599633163436141103e+02
3.758092089035793837e+00,3.714765814021380841e+00,5.598277556259557741e+02
3.656272020904750786e+00,3.713722836910037906e+00,5.602071892155588557e+02
3.888329378014147242e+00,3.717215661435095964e+00,5.599454731440366686e+02
3.794565033807835608e+00,3.715941342768218192e+00,5.601050706336399116e+02
3.948161413140561127e+00,3.718489221993890315e+00,5.600662763757162566e+02
4.118692331537781470e+00,3.721585799025331820e+00,5.601623392707816720e+02
3.953276946994234819e+00,3.718317098061374448e+00,5.599039380809341537e+02
3.808326014452384278e+00,3.716062098908582634e+00,5.600514442644996507e+02
3.949340251727914364e+00,3.718274028578891333e+00,5.599063858335936175e+02
3.786092073870285901e+00,3.715361962513039185e+00,5.598861419946325668e+02
3.187653217079850165e+00,3.705453356684489385e+00,5.601260177675775367e+02
3.108580294941263755e+00,3.703262063554050076e+00,5.596786720547205505e+02
2.859520589723431705e+00,3.699230217722079050e+00,5.598078560711722957e+02
2.967300404085786880e+00,3.701027003992323650e+00,5.597676314188926199e+02
2.820725076435685708e+00,3.698507404862751979e+00,5.598093395968376171e+02
3.043230132019279832e+00,3.703050742803347450e+00,5.601709045198394961e+02
3.367932726542986810e+00,3.708536942952632920e+00,5.601019454405335409e+02
3.721290182672544411e+00,3.714125872710469789e+00,5.598123948799834579e+02
3.792802176294216565e+00,3.715991912177713630e+00,5.601696757676803600e+02
4.105090366671960034e+00,3.721719658077593973e+00,5.603647935661555266e+02
3.943162623395506827e+00,3.718556439750937859e+00,5.601507710085925282e+02
3.602815692064726072e+00,3.712726727841450192e+00,5.601617582207934447e+02
3.830952754341808042e+00,3.716429742942357617e+00,5.600503092170521313e+02
3.806352823219973924e+00,3.716977914527543891e+00,5.605576373322643349e+02
3.775141186663650839e+00,3.718244981379549063e+00,5.614815883589945997e+02
4.089932142213761779e+00,3.721118294080848266e+00,5.601610288806525659e+02
4.052764552771095374e+00,3.721315413516865345e+00,5.606342401438213301e+02
4.083071667085287793e+00,3.721291436610666636e+00,5.603254170361360593e+02
4.312184941838506091e+00,3.724521972832157246e+00,5.599437907839206900e+02
4.369069374808349338e+00,3.726064820704562131e+00,5.602296654271450507e+02
4.382916618528263086e+00,3.726511911002721167e+00,5.603714470625349122e+02
4.511130832264891311e+00,3.727696479543689545e+00,5.598163317390617522e+02
4.633344377411244608e+00,3.730284905439278820e+00,5.600593970691261347e+02
4.681981668952913012e+00,3.731710773516293322e+00,5.603761482639051792e+02
4.476434757835712652e+00,3.727730769257943333e+00,5.601406379620809730e+02
4.587462462578847600e+00,3.729786127999937140e+00,5.602252922812393763e+02
4.571945917438477558e+00,3.729486279494244272e+00,5.602042896768173250e+02
4.662527501007160957e+00,3.731113238833945633e+00,5.602392107567925450e+02
5.069161507567365277e+00,3.738052381131788060e+00,5.602244564720883773e+02
5.019109425575357442e+00,3.736257208329017310e+00,5.597127457194942508e+02
5.071165982259250526e+00,3.737670875026278594e+00,5.600073421486761163e+02
5.361735396242414353e+00,3.743086015489605067e+00,5.602506558931686413e+02
5.582752548155543337e+00,3.746189402054089790e+00,5.598660610903386896e+02
5.427632540321361887e+00,3.744472560180871046e+00,5.603990889984504520e+02
5.720468694326664050e+00,3.749331008127562814e+00,5.603388832380807116e+02
5.828472059937645611e+00,3.751113848046702781e+00,5.603140695238187163e+02
5.806513607506016861e+00,3.750775094701437773e+00,5.603067891446912654e+02
6.027039448191052529e+00,3.754450781798928105e+00,5.602727249563416763e+02
6.074542725374372232e+00,3.755634449355092830e+00,5.604650417738231454e+02
6.005625286791945960e+00,3.753695716623091094e+00,5.600591091297242201e+02
5.896747709491270584e+00,3.752338139853268029e+00,5.603188966345352355e+02
5.869572290455109531e+00,3.751593060200081542e+00,5.601735647431927418e+02
5.984836959242558763e+00,3.753999508103290861e+00,5.604119241011675285e+02
5.493288827588207468e+00,3.745349167851987460e+00,5.602648624934647614e+02
4.659237381840991787e+00,3.730738878776259426e+00,5.600986428876639138e+02
4.259681826540075988e+00,3.725047884665039444e+00,5.607307329346294864e+02
5.054059796169898533e+00,3.737255165242234778e+00,5.599432953323999982e+02
5.361207253972922082e+00,3.743180719910013110e+00,5.603002158195234870e+02
4.907961177294374089e+00,3.734940786000135127e+00,5.600587370492663695e+02
5.204737155987094965e+00,3.740636857480545530e+00,5.603672931171817027e+02
5.230938896047661935e+00,3.740734077317350081e+00,5.601828056392220105e+02
5.457644187997360063e+00,3.743911618837560518e+00,5.597900468485290730e+02
5.096427286749807273e+00,3.737895484821625036e+00,5.598827441829060945e+02
5.151746428053056270e+00,3.739522840171631390e+00,5.602752183772438457e+02
4.726182899236849089e+00,3.732582967058108103e+00,5.604414067145521585e+02
4.833581577787303019e+00,3.733769492348087304e+00,5.600896631701252772e+02
4.730763317082239183e+00,3.731908433440047634e+00,5.600492098824163349e+02
5.082923925317132330e+00,3.738334040270754777e+00,5.602876020488969289e+02
4.943877554721564316e+00,3.736362952984367158e+00,5.604908720530474966e+02
5.588910406360234617e+00,3.746967847883052816e+00,5.602477184383270696e+02
5.231095923981502693e+00,3.740911863965880269e+00,5.602853375527311073e+02
5.177947269858439228e+00,3.740274937420843937e+00,5.604253009668747154e+02
5.371233658207492212e+00,3.743419406181942133e+00,5.603390251417247327e+02
5.303420841403748476e+00,3.741637967062685366e+00,5.599903720104185822e+02
5.804856398188737998e+00,3.750703053567192580e+00,5.602539884489559654e+02
5.382551349608601932e+00,3.743228245161394074e+00,5.601319099660884149e+02
5.534045754809479689e+00,3.745782427192871911e+00,5.600849435376180736e+02
5.492392141342971712e+00,3.745356191391059131e+00,5.602759736874912733e+02
5.593918534599080061e+00,3.746615925821961568e+00,5.599655726843343473e+02
5.620849558332578155e+00,3.748059570950256880e+00,5.605529220644565385e+02
5.573901550127735582e+00,3.746841508998394854e+00,5.603282408872487395e+02
5.767486827929730886e+00,3.750353921016986725e+00,5.604451927370190560e+02
5.591792366114213486e+00,3.747389651482484485e+00,5.604436791233550821e+02
5.990267781589570184e+00,3.753731335738322628e+00,5.602172659524077289e+02
5.960173170365190565e+00,3.753218785235959309e+00,5.602041373432238061e+02
5.429757616638780426e+00,3.744413460606842214e+00,5.603508361002267293e+02
5.702888336224362753e+00,3.749156420175255189e+00,5.603963247024671546e+02
5.822305189029853167e+00,3.751256443018274656e+00,5.604209470451638708e+02
6.322238206497859281e+00,3.759206841837794855e+00,5.601126795058610242e+02
5.946585632958995227e+00,3.753137506097488973e+00,5.602825268471347044e+02
5.717113968285280734e+00,3.749087850205959249e+00,5.602062577033528896e+02
5.715303267490037697e+00,3.750257758795113805e+00,5.608801475887764809e+02
6.058601185503296627e+00,3.754796976861744184e+00,5.601667889369383602e+02
6.194735938365897532e+00,3.758315033189469911e+00,5.608173521816037237e+02
6.186688815157195265e+00,3.760056152331345380e+00,5.618033970854612562e+02
6.189345156225480871e+00,3.757007469376280717e+00,5.601482202754197033e+02
