# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
4.730702744849418321e-16,6.166736419614262667e-14,7.986227336090569931e-12,3.497955841629431037e-14
2.462688693142088134e-16,5.081587342958981570e-14,6.581137871554789468e-12,2.882847372578569418e-14
8.665484578990670135e-16,4.225515372395667036e-14,5.469087218100718840e-12,2.395908788032998345e-14
2.577457086211402426e-16,3.567330878206359867e-14,4.620006545561413304e-12,2.023507881309753656e-14
3.085110041076451533e-16,3.039879149562797037e-14,3.937192802236879452e-12,1.723841773308410554e-14
7.612729604188261757e-16,2.617130785374633205e-14,3.386503246892410491e-12,1.483455084444043441e-14
4.581504995113595069e-16,2.277901971269464154e-14,2.948799829789085765e-12,1.291427556048375524e-14
2.526146118026682931e-16,2.008323736741815667e-14,2.600344910774671094e-12,1.138999865605678838e-14
4.194349936540186349e-16,1.798076978645046803e-14,2.327489938364266592e-12,1.019240495764098997e-14
7.036931447978322337e-16,1.636227339147562596e-14,2.116630297288834572e-12,9.267629259405207177e-15
6.136490552409178195e-16,1.509598967726748941e-14,1.952581993257884370e-12,8.553012875927350163e-15
5.178578636487784842e-16,1.422917219951936010e-14,1.840541992916715185e-12,8.063732065446377146e-15
5.571328076131621267e-16,1.371113680503686856e-14,1.773741876718359625e-12,7.767075666349807249e-15
3.220766154753679439e-16,1.338881994795037500e-14,1.733099263189474564e-12,7.589041231809712914e-15
2.860716341829183686e-16,1.321416680270526801e-14,1.710703595337993739e-12,7.490459454428011095e-15
3.764805623068657516e-16,1.312203060820236334e-14,1.698197041534363694e-12,7.436990828054987734e-15
3.318347053299557672e-16,1.304847573210403418e-14,1.688786457594590659e-12,7.396492326372671605e-15
2.942946525534031677e-16,1.294596084120787945e-14,1.675969206479909280e-12,7.337817731497527987e-15
2.017544582282345887e-16,1.275191942644348613e-14,1.650993308658892021e-12,7.230902527485099951e-15
4.271624155938341587e-16,1.243857003410572172e-14,1.609166331849245503e-12,7.048893736582201122e-15
5.631492149866573382e-16,1.195241179616645013e-14,1.545258519130645026e-12,6.771750889581304460e-15
2.723652746931748081e-16,1.141223386946025718e-14,1.477035974158220774e-12,6.469498757343311454e-15
2.448714985829809389e-16,1.085351974538986191e-14,1.405148248941005984e-12,6.151517066809142000e-15
3.228160761425665165e-16,1.030669534519634282e-14,1.334078844985075616e-12,5.839260924781181008e-15
4.231345561247474292e-16,9.800417640717052907e-15,1.267891661613996378e-12,5.550429716344307136e-15
3.340736910596153222e-16,9.352572902274263811e-15,1.210230062925649674e-12,5.298418225478867110e-15
1.982934071083731013e-16,8.975948836329225553e-15,1.162244048969074280e-12,5.086848630552508382e-15
2.902829902697706682e-16,8.666841878956707680e-15,1.121503828953199347e-12,4.910562502689640394e-15
3.639568794536776551e-16,8.408848995462115055e-15,1.087566244378700313e-12,4.763551928830811419e-15
3.779550417439490894e-16,8.190878489119720138e-15,1.059187711336553652e-12,4.639949831608624669e-15
3.105045745779205952e-16,7.998168684877320886e-15,1.034831777805511445e-12,4.530569419414057669e-15
1.215463094004276216e-16,7.840029616432776297e-15,1.015179275761423699e-12,4.445146706744841857e-15
1.779810031823194979e-16,7.713006599469979441e-15,9.985933140981072715e-13,4.371361124841540616e-15
2.108788512031308862e-16,7.598534934793005990e-15,9.835315592002671248e-13,4.306066359210494636e-15
3.472280403921005833e-16,7.498589599296673219e-15,9.699709031579143285e-13,4.246329443279386901e-15
3.989665142011787781e-16,7.400730829967437109e-15,9.571586048265168150e-13,4.189387716521681565e-15
3.840841684180588288e-16,7.299313420052353596e-15,9.440040456182879112e-13,4.132623770871926973e-15
3.919258627007184550e-16,7.194352331415977931e-15,9.302044938650069673e-13,4.073556681386559985e-15
4.251645081651903105e-16,7.084884757341908719e-15,9.160495007851917387e-13,4.009848089185384972e-15
4.513368765914106417e-16,6.961970471455616119e-15,9.000616526524317250e-13,3.939321725563013152e-15
4.544721004595773311e-16,6.814826932021750416e-15,8.809292958178245662e-13,3.856032096096612980e-15
4.397469956277897525e-16,6.645868363893613462e-15,8.588027281247191863e-13,3.761760243606302644e-15
2.048767633823653321e-16,6.457019729341560089e-15,8.357970672954823163e-13,3.657975981155673599e-15
4.476709872667429562e-16,6.258963966072336810e-15,8.089240422430073444e-13,3.540921521589484200e-15
4.294147070618643859e-16,6.026776194143554601e-15,7.788550648109450780e-13,3.409968743515317529e-15
3.487756005176894492e-16,5.767841965904604849e-15,7.456348776307382919e-13,3.264938685320408871e-15
3.436783837518582511e-16,5.487327382444728505e-15,7.092544081107263807e-13,3.106138514635090983e-15
2.880004884170478509e-16,5.185327874353387852e-15,6.704429511853375043e-13,2.935686461129005923e-15
3.516470393540420812e-16,4.880333640821768533e-15,6.306471062321407842e-13,2.761250846106202981e-15
4.284472002365116436e-16,4.585800887259063663e-15,5.920116818609577814e-13,2.593101896372283424e-15
4.559916754555230304e-16,4.316969961929484772e-15,5.571156896677381572e-13,2.439773966352731461e-15
2.927287784265778252e-16,4.073227265730001452e-15,5.263326395130346427e-13,2.304741655423808178e-15
3.299529588574182300e-16,3.882988990827581943e-15,5.014567725470166156e-13,2.196298433627014118e-15
2.480436434719352262e-16,3.741087750359946804e-15,4.835658133804116180e-13,2.117031500390099344e-15
2.545302676450543800e-16,3.635381160553466494e-15,4.698709439283114793e-13,2.056818281562661742e-15
2.904979914500370349e-16,3.557560586491565638e-15,4.595742900483200930e-13,2.012088769068723420e-15
2.005353679386264060e-16,3.497530556070821640e-15,4.522429862471254129e-13,1.979830984056336470e-15
1.662024899740305650e-16,3.456346311391482124e-15,4.470087970544895524e-13,1.957420218853447989e-15
1.192198298260479846e-16,3.429162449499048323e-15,4.438096952204174201e-13,1.942490760264704641e-15
1.506451536351184599e-16,3.412976637596511124e-15,4.415340989476040487e-13,1.932840641577214918e-15
2.209506248076640577e-16,3.403946188097882333e-15,4.400093972609719102e-13,1.926363494243337015e-15
2.043958630010069993e-16,3.394599246425215786e-15,4.389633719850537020e-13,1.921004022068879549e-15
2.327166593255754217e-16,3.384101511034545353e-15,4.373983837388848415e-13,1.914735258822284798e-15
2.669984209436135617e-16,3.367938954992665809e-15,4.351051295664663880e-13,1.905067690916373203e-15
2.393562025140213633e-16,3.340755661006619912e-15,4.317926158419840717e-13,1.889863661029815351e-15
2.534598994163943904e-16,3.302991230447662620e-15,4.268625665946349853e-13,1.867985963642884074e-15
2.434957773044316525e-16,3.248767351030776361e-15,4.197373462227431160e-13,1.838163514688039465e-15
2.930187372662568230e-16,3.187375749405653766e-15,4.116900383498076749e-13,1.801656829958749627e-15
2.674750205745493562e-16,3.114024056845008911e-15,4.023216827447971130e-13,1.760501359073274275e-15
3.243991087910058462e-16,3.038248438852303921e-15,3.921645552288359129e-13,1.716633486895620344e-15
3.228434861767113208e-16,2.958716395228289978e-15,3.818019983149292324e-13,1.671848889074250175e-15
2.888792291898509072e-16,2.879439297087916254e-15,3.716417316746682453e-13,1.627784479743919951e-15
2.223087578024989045e-16,2.804168389199048087e-15,3.623229629295909890e-13,1.585916849469093768e-15
2.520738817387635373e-16,2.736815275864033266e-15,3.533579550375402792e-13,1.547510486832896311e-15
2.904470084298625568e-16,2.677724306926444151e-15,3.455692973522843835e-13,1.513032542925124232e-15
