# ADU, ADU Uncertainty, Sky ADU
6.494041788642503088e-02,8.701746118255854867e+00,1.121488787611972612e+03
9.878636736636473015e-02,8.700243271549545909e+00,1.120606992622949065e+03
1.033724143100258480e-01,8.706539135180616285e+00,1.122805433444386381e+03
7.304510703451178033e-02,8.706435535027514661e+00,1.123064941920790261e+03
1.438462480265246222e-02,8.703549934643847408e+00,1.122595055615985530e+03
2.361673856758070289e-01,8.707566870005495119e+00,1.121896032444763932e+03
9.049870393451275863e-02,8.702840490720513245e+00,1.121630678266047880e+03
1.303188028854468383e-01,8.706526135922583620e+00,1.122539892646710541e+03
3.477001002491020287e-01,8.707782883453120348e+00,1.120899369876989567e+03
2.326632404878265503e-01,8.709217768204259968e+00,1.122500326980096133e+03
1.953278750475707370e-01,8.708730621384649595e+00,1.122707743008849093e+03
1.879860919727806279e-01,8.704666108526607715e+00,1.121332915825193822e+03
6.542015881164557622e-02,8.703728073645850216e+00,1.122189778341203009e+03
1.472241516421216867e-01,8.704023471521391997e+00,1.121512781666297315e+03
4.696890222545072047e-01,8.711244628069012563e+00,1.120974606396893250e+03
1.915156913975000347e-02,8.703483860803574501e+00,1.122532836452460515e+03
7.015669697394372184e-02,8.705479529165794261e+00,1.122765620816981709e+03
3.765250626489516916e-01,8.709275522376495715e+00,1.121161485385838660e+03
1.387657535631129854e-02,8.704213035870754567e+00,1.122842674141978932e+03
1.274155242768500729e-01,8.701591165988642018e+00,1.120835608518242680e+03
2.367966432254295650e-01,8.709417474912509505e+00,1.122556356960365974e+03
4.951508240896441981e-03,8.703919143349168053e+00,1.122822231769330756e+03
2.857730895613119423e-02,8.701985872055194804e+00,1.121910268086528959e+03
7.612774166707153567e-02,8.703033267422238595e+00,1.121825516872439721e+03
1.834178155094158547e-01,8.705477344106377302e+00,1.121671575515336826e+03
1.424421679463107882e-01,8.705038973469410024e+00,1.121889798916783093e+03
2.217168557892489900e-01,8.708879934042430548e+00,1.122500257452818914e+03
1.900771971739404764e-01,8.702402378588070420e+00,1.120536489371045036e+03
2.798404721028933673e-01,8.711597118203540546e+00,1.122920879952845098e+03
5.345051666555203298e-10,8.704571807046265874e+00,1.123112737246755387e+03
1.876762513556645695e-01,8.702756286805589880e+00,1.120655799177445942e+03
2.052906666350332310e-01,8.710684697385769226e+00,1.123315210282297812e+03
1.799167313438597704e-01,8.705907801885956587e+00,1.121846642611645166e+03
2.172537191119008892e-01,8.710663300131797016e+00,1.123183416925648771e+03
6.330090336931752659e-02,8.704288870315931348e+00,1.122412396764494588e+03
9.040057948001017918e-02,8.703560265133203799e+00,1.121896780997570659e+03
7.365390518255886254e-02,8.706000311152360283e+00,1.122929296713734857e+03
2.760620945182178931e-01,8.706541618806415528e+00,1.121164890190405458e+03
5.648426231406124265e-02,8.706796951685534580e+00,1.123358614356250655e+03
5.977531550071993717e-04,8.703195429398622451e+00,1.122635054134282427e+03
1.322260885562883369e-02,8.701597531636029004e+00,1.121934535935351960e+03
1.372781918115774380e-01,8.708111443894544834e+00,1.123063908937934912e+03
1.559484400811852467e-01,8.705007276168196029e+00,1.121787011417911117e+03
1.268661569533302037e-02,8.702944654818512760e+00,1.122424830845562383e+03
3.525765834237686858e-01,8.709858877609535810e+00,1.121603313936765289e+03
5.018010477622626394e-04,8.704100067013898823e+00,1.122942922459619922e+03
7.760420403359005737e-02,8.705196051136754321e+00,1.122592783256729035e+03
1.637818321006316016e-03,8.700983072672521246e+00,1.121823399818032613e+03
4.028222102192382525e-01,8.709228484578989793e+00,1.120909009912772945e+03
1.909584548971172135e-01,8.704149316968027961e+00,1.121138617642009876e+03
5.088200992284519497e-03,8.704128932203376579e+00,1.122909058889886865e+03
3.810441690119794056e-01,8.712267739539864664e+00,1.122207989177074978e+03
1.957274502810871786e-01,8.705642842901125888e+00,1.121617106976069408e+03
2.771536564841429184e-01,8.706171295025470158e+00,1.121045604953665134e+03
4.125053458911377008e-02,8.705411315487078028e+00,1.123020792625663489e+03
4.080852057978355263e-01,8.713401234925623129e+00,1.122339624305948064e+03
1.499676909264460456e-01,8.701778953011247708e+00,1.120697659853525010e+03
1.923963418787306423e-01,8.706717175774405959e+00,1.122045674423387254e+03
3.990947323617687892e-01,8.707851721184132643e+00,1.120465396093192112e+03
1.307019780768199357e-01,8.707048316768409180e+00,1.122749463885279738e+03
4.606408679503615211e-01,8.713903974215675419e+00,1.122012828268643716e+03
1.570554164626469839e-03,8.705398532347913942e+00,1.123403286532567336e+03
4.881029211878258611e-02,8.706085601196363655e+00,1.123196981429556217e+03
1.994071473772444647e-01,8.705394391970793677e+00,1.121507143083513029e+03
1.922961990263552801e-01,8.712088822160309221e+00,1.123946790244258409e+03
9.824216434372180784e-02,8.709402629389751738e+00,1.123899004839043982e+03
1.100016423347997957e-01,8.707461379009259872e+00,1.123098920149709329e+03
7.509710070455113406e-01,8.715966221786484169e+00,1.119983404740294191e+03
7.039297199614350520e-01,8.719779092950847854e+00,1.121776527056636041e+03
5.135025550137065770e-02,8.710165463645257233e+00,1.124628836319057427e+03
4.615697777243208955e-01,8.714365129429438639e+00,1.122184649269296870e+03
4.880332821137681187e-01,8.718395302228127974e+00,1.123354060997462966e+03
4.420249968246067751e-01,8.714332337959268315e+00,1.122360432459567392e+03
9.602314308978593393e-01,8.726472601696263709e+00,1.121704222304124187e+03
7.671389577033213003e-01,8.725412369212991237e+00,1.123173973695847280e+03
1.338001705045140044e+00,8.743285743044483027e+00,1.124063526415946626e+03
1.712533898356691342e+00,8.751905512199158466e+00,1.123541236101743380e+03
2.467556086390259029e+00,8.768246764682114502e+00,1.122143596334919948e+03
2.599038744150270475e+00,8.773570442050564466e+00,1.122789136833067005e+03
3.547579500172316269e+00,8.802792395859626140e+00,1.124166363256222894e+03
4.647901523260896006e+00,8.827635660078140489e+00,1.122565746875680816e+03
5.153733043905852185e+00,8.842986481887482597e+00,1.123252330374601570e+03
6.390963857163587392e+00,8.875674829839418578e+00,1.123227418572069837e+03
9.220019152139020235e+00,8.948423008426075853e+00,1.122646777593245361e+03
1.171266499816010054e+01,9.014826939939121431e+00,1.123190033714456376e+03
1.382853854496257462e+01,9.063079056305038961e+00,1.120830155132012351e+03
1.879761470727819983e+01,9.191058714149896502e+00,1.121259901513780733e+03
2.020449106048554810e+01,9.228181855529074440e+00,1.121857596426040118e+03
2.269556216807207605e+01,9.291670330477510120e+00,1.122231424362906409e+03
2.448304081317956360e+01,9.334585170339213533e+00,1.121621745709208881e+03
2.780199801505023061e+01,9.422039529721306650e+00,1.123714642915749891e+03
2.737381769342399451e+01,9.408769687067987775e+00,1.122659814138077309e+03
2.676863523384878363e+01,9.388205274202602979e+00,1.120496119661770990e+03
2.791027010494794069e+01,9.426039341658436044e+00,1.124222259670535323e+03
2.752528171496794229e+01,9.411926614451347817e+00,1.122439932265012885e+03
2.792354652934009707e+01,9.424446310756481537e+00,1.123484960474617537e+03
2.663832767712115057e+01,9.397637616224628232e+00,1.125325299341249320e+03
2.802409646014669420e+01,9.428045257042299454e+00,1.123915283171917508e+03
2.791062894004631545e+01,9.422178173003931789e+00,1.122739414459217187e+03
2.789412141695660807e+01,9.425760619375274985e+00,1.124264443165597413e+03
2.923393846653668149e+01,9.458709145183801681e+00,1.124307871588486933e+03
2.996723774978402943e+01,9.475456388851357659e+00,1.123860222313846634e+03
2.988963183689992320e+01,9.469149249870335794e+00,1.122162565200032759e+03
3.089499973582239178e+01,9.495244456861849258e+00,1.122774254579421950e+03
3.218404001376725176e+01,9.525311205178354612e+00,1.122294866952473285e+03
3.179292172723132026e+01,9.521990755780846527e+00,1.124680293740790148e+03
3.257310571200689964e+01,9.539513653815877348e+00,1.124144451246269227e+03
3.355832219238065051e+01,9.561093893684978084e+00,1.123279709669755903e+03
3.443147928957556303e+01,9.587489539069181887e+00,1.125363448273590620e+03
3.480080968373812311e+01,9.596143080199388109e+00,1.125274968038726456e+03
3.699494707899037849e+01,9.645430132458793437e+00,1.123997229010245292e+03
3.740389525875055199e+01,9.654712339136287014e+00,1.123808647031868077e+03
3.720212580483169518e+01,9.650385770972293997e+00,1.123999619508008891e+03
3.730282834088175292e+01,9.652480832638458352e+00,1.123877878725770870e+03
3.610099194276232737e+01,9.624020420320302804e+00,1.123979071915019404e+03
4.025344476197406607e+01,9.720402304511193137e+00,1.123023043855414926e+03
4.407669371569715366e+01,9.812859382855702250e+00,1.124027944985043632e+03
4.533585477725726776e+01,9.840024590574708796e+00,1.123137054906618005e+03
4.943213084962370374e+01,9.935054448976186947e+00,1.123177943982493161e+03
5.030308598651879493e+01,9.956496905986123025e+00,1.123741683322407880e+03
5.428958820090223725e+01,1.004789650479140484e+01,1.123854991422263765e+03
5.743731435882060765e+01,1.011819683003022696e+01,1.123463763675363225e+03
5.866711532484373492e+01,1.014356399298842426e+01,1.122512904044047445e+03
6.180324404426267648e+01,1.021653595382042745e+01,1.123661354201277163e+03
6.356535779612497805e+01,1.025325728278930093e+01,1.122639973841046185e+03
6.513058193409104035e+01,1.029279743312529405e+01,1.124669930389255114e+03
6.710939904981529480e+01,1.033641801756471956e+01,1.124676660891023403e+03
6.962355468942647008e+01,1.038989865062022666e+01,1.124003200770770718e+03
7.255808656956476455e+01,1.044835712327535227e+01,1.121717009939018681e+03
7.416410983189501849e+01,1.048815548716226154e+01,1.123841989919538946e+03
7.684761822691659461e+01,1.054586987271168219e+01,1.123817125832821375e+03
7.832093479491958021e+01,1.057589938065218504e+01,1.123157740524942938e+03
7.820305109941779165e+01,1.057280775111134830e+01,1.122914000060804710e+03
7.903361618412286305e+01,1.059733331907993126e+01,1.125811220412016610e+03
