4400,0.184,0.026,0.160,0.001,0.023
4410,0.183,0.026,0.159,0.001,0.023
4420,0.181,0.025,0.157,0.001,0.023
4430,0.180,0.025,0.156,0.001,0.023
4440,0.178,0.025,0.154,0.001,0.023
4450,0.177,0.025,0.153,0.001,0.023
4460,0.176,0.025,0.152,0.001,0.023
4470,0.174,0.025,0.150,0.001,0.023
4480,0.173,0.025,0.149,0.001,0.023
4490,0.171,0.024,0.147,0.001,0.023
4500,0.170,0.024,0.146,0.001,0.023
4510,0.169,0.024,0.145,0.001,0.023
4520,0.167,0.024,0.143,0.001,0.022
4530,0.166,0.024,0.142,0.001,0.022
4540,0.165,0.024,0.141,0.002,0.022
4550,0.163,0.024,0.140,0.002,0.022
4560,0.162,0.024,0.138,0.002,0.022
4570,0.161,0.023,0.137,0.002,0.022
4580,0.160,0.023,0.136,0.002,0.022
4590,0.159,0.023,0.135,0.002,0.022
4600,0.158,0.023,0.133,0.003,0.022
4610,0.157,0.023,0.132,0.003,0.022
4620,0.156,0.023,0.131,0.003,0.022
4630,0.154,0.023,0.130,0.003,0.022
4640,0.153,0.023,0.129,0.003,0.022
4650,0.152,0.022,0.128,0.003,0.022
4660,0.151,0.022,0.127,0.003,0.022
4670,0.150,0.022,0.125,0.003,0.022
4680,0.149,0.022,0.124,0.003,0.021
4690,0.148,0.022,0.123,0.003,0.021
4700,0.147,0.022,0.122,0.003,0.021
4710,0.146,0.022,0.121,0.003,0.021
4720,0.145,0.022,0.120,0.003,0.021
4730,0.144,0.021,0.119,0.003,0.021
4740,0.143,0.021,0.118,0.004,0.021
4750,0.142,0.021,0.117,0.004,0.021
4760,0.141,0.021,0.116,0.004,0.021
4770,0.140,0.021,0.115,0.004,0.021
4780,0.140,0.021,0.114,0.005,0.021
4790,0.139,0.021,0.113,0.005,0.021
4800,0.138,0.021,0.112,0.005,0.021
4810,0.137,0.021,0.111,0.006,0.021
4820,0.137,0.020,0.110,0.006,0.021
4830,0.136,0.020,0.109,0.006,0.021
4840,0.135,0.020,0.108,0.006,0.021
4850,0.134,0.020,0.107,0.006,0.021
4860,0.133,0.020,0.106,0.006,0.020
4870,0.132,0.020,0.106,0.006,0.020
4880,0.131,0.020,0.105,0.006,0.020
4890,0.130,0.020,0.104,0.006,0.020
4900,0.129,0.020,0.103,0.006,0.020
4910,0.129,0.019,0.102,0.006,0.020
4920,0.128,0.019,0.101,0.006,0.020
4930,0.127,0.019,0.100,0.007,0.020
4940,0.126,0.019,0.100,0.007,0.020
4950,0.126,0.019,0.099,0.007,0.020
4960,0.125,0.019,0.098,0.007,0.020
4970,0.125,0.019,0.097,0.008,0.020
4980,0.124,0.019,0.096,0.008,0.020
4990,0.124,0.019,0.096,0.009,0.020
5000,0.124,0.019,0.095,0.009,0.020
5010,0.123,0.019,0.094,0.010,0.020
5020,0.123,0.018,0.093,0.010,0.020
5030,0.123,0.018,0.092,0.011,0.020
5040,0.123,0.018,0.092,0.012,0.020
5050,0.123,0.018,0.091,0.012,0.020
5060,0.122,0.018,0.090,0.012,0.019
5070,0.121,0.018,0.090,0.012,0.019
5080,0.120,0.018,0.089,0.012,0.019
5090,0.119,0.018,0.088,0.012,0.019
5100,0.119,0.018,0.087,0.012,0.019
5110,0.118,0.018,0.087,0.012,0.019
5120,0.117,0.017,0.086,0.012,0.019
5130,0.116,0.017,0.085,0.012,0.019
5140,0.116,0.017,0.085,0.012,0.019
5150,0.115,0.017,0.084,0.012,0.019
5160,0.115,0.017,0.083,0.012,0.019
5170,0.114,0.017,0.083,0.013,0.019
5180,0.114,0.017,0.082,0.013,0.019
5190,0.113,0.017,0.081,0.013,0.019
5200,0.113,0.017,0.081,0.013,0.019
5210,0.113,0.017,0.080,0.014,0.019
5220,0.112,0.017,0.079,0.014,0.019
5230,0.112,0.017,0.079,0.015,0.019
5240,0.112,0.016,0.078,0.015,0.019
5250,0.112,0.016,0.078,0.016,0.019
5260,0.112,0.016,0.077,0.016,0.019
5270,0.112,0.016,0.076,0.017,0.018
5280,0.112,0.016,0.076,0.018,0.018
5290,0.112,0.016,0.075,0.018,0.018
5300,0.112,0.016,0.075,0.019,0.018
5310,0.112,0.016,0.074,0.019,0.018
5320,0.112,0.016,0.074,0.020,0.018
5330,0.111,0.016,0.073,0.020,0.018
5340,0.111,0.016,0.072,0.020,0.018
5350,0.111,0.016,0.072,0.021,0.018
5360,0.110,0.015,0.071,0.021,0.018
5370,0.110,0.015,0.071,0.021,0.018
5380,0.109,0.015,0.070,0.021,0.018
5390,0.109,0.015,0.070,0.021,0.018
5400,0.109,0.015,0.069,0.022,0.018
5410,0.108,0.015,0.069,0.022,0.018
5420,0.108,0.015,0.068,0.022,0.018
5430,0.108,0.015,0.068,0.022,0.018
5440,0.108,0.015,0.067,0.023,0.018
5450,0.107,0.015,0.067,0.023,0.018
5460,0.107,0.015,0.066,0.023,0.018
5470,0.107,0.015,0.066,0.023,0.018
5480,0.106,0.015,0.065,0.023,0.018
5490,0.106,0.015,0.065,0.024,0.018
5500,0.106,0.014,0.064,0.024,0.018
5510,0.105,0.014,0.064,0.024,0.017
5520,0.105,0.014,0.063,0.024,0.017
5530,0.105,0.014,0.063,0.025,0.017
5540,0.105,0.014,0.062,0.025,0.017
5550,0.104,0.014,0.062,0.025,0.017
5560,0.105,0.014,0.061,0.026,0.017
5570,0.105,0.014,0.061,0.027,0.017
5580,0.105,0.014,0.061,0.028,0.017
5590,0.106,0.014,0.060,0.028,0.017
5600,0.106,0.014,0.060,0.029,0.017
5610,0.106,0.014,0.059,0.030,0.017
5620,0.106,0.014,0.059,0.030,0.017
5630,0.106,0.014,0.058,0.031,0.017
5640,0.107,0.014,0.058,0.032,0.017
5650,0.107,0.014,0.058,0.032,0.017
5660,0.107,0.013,0.057,0.033,0.017
5670,0.107,0.013,0.057,0.033,0.017
5680,0.107,0.013,0.056,0.034,0.017
5690,0.107,0.013,0.056,0.034,0.017
5700,0.107,0.013,0.056,0.035,0.017
5710,0.107,0.013,0.055,0.035,0.017
5720,0.107,0.013,0.055,0.035,0.017
5730,0.106,0.013,0.054,0.035,0.017
5740,0.106,0.013,0.054,0.035,0.017
5750,0.106,0.013,0.054,0.036,0.017
5760,0.105,0.013,0.053,0.035,0.017
5770,0.104,0.013,0.053,0.035,0.016
5780,0.104,0.013,0.052,0.035,0.016
5790,0.103,0.013,0.052,0.034,0.016
5800,0.102,0.013,0.052,0.034,0.016
5810,0.102,0.013,0.051,0.034,0.016
5820,0.101,0.012,0.051,0.034,0.016
5830,0.100,0.012,0.051,0.033,0.016
5840,0.099,0.012,0.050,0.033,0.016
5850,0.099,0.012,0.050,0.033,0.016
5860,0.098,0.012,0.050,0.033,0.016
5870,0.098,0.012,0.049,0.033,0.016
5880,0.098,0.012,0.049,0.033,0.016
5890,0.098,0.012,0.049,0.033,0.016
5900,0.097,0.012,0.048,0.033,0.016
5910,0.097,0.012,0.048,0.033,0.016
5920,0.097,0.012,0.048,0.034,0.016
5930,0.097,0.012,0.047,0.034,0.016
5940,0.097,0.012,0.047,0.034,0.016
5950,0.097,0.012,0.047,0.035,0.016
5960,0.097,0.012,0.046,0.035,0.016
5970,0.097,0.012,0.046,0.035,0.016
5980,0.097,0.012,0.046,0.036,0.016
5990,0.097,0.012,0.045,0.036,0.016
6000,0.097,0.012,0.045,0.037,0.016
6010,0.097,0.011,0.045,0.037,0.016
6020,0.097,0.011,0.044,0.037,0.016
6030,0.096,0.011,0.044,0.036,0.016
6040,0.096,0.011,0.044,0.036,0.016
6050,0.095,0.011,0.044,0.036,0.016
6060,0.095,0.011,0.043,0.036,0.016
6070,0.094,0.011,0.043,0.035,0.015
6080,0.093,0.011,0.043,0.035,0.015
6090,0.092,0.011,0.042,0.034,0.015
6100,0.092,0.011,0.042,0.034,0.015
6110,0.091,0.011,0.042,0.034,0.015
6120,0.090,0.011,0.042,0.033,0.015
6130,0.089,0.011,0.041,0.033,0.015
6140,0.089,0.011,0.041,0.032,0.015
6150,0.088,0.011,0.041,0.032,0.015
6160,0.087,0.011,0.040,0.031,0.015
6170,0.086,0.010,0.040,0.031,0.015
6180,0.085,0.010,0.040,0.030,0.015
6190,0.085,0.010,0.040,0.030,0.015
6200,0.084,0.010,0.039,0.029,0.015
6210,0.083,0.010,0.039,0.029,0.015
6220,0.082,0.010,0.039,0.028,0.015
6230,0.082,0.010,0.039,0.028,0.015
6240,0.081,0.010,0.038,0.027,0.015
6250,0.080,0.010,0.038,0.027,0.015
6260,0.080,0.010,0.038,0.027,0.015
6270,0.079,0.010,0.038,0.026,0.015
6280,0.079,0.010,0.037,0.026,0.015
6290,0.078,0.010,0.037,0.026,0.015
6300,0.077,0.010,0.037,0.026,0.015
6310,0.077,0.010,0.037,0.025,0.015
6320,0.076,0.010,0.036,0.025,0.015
6330,0.075,0.010,0.036,0.025,0.015
6340,0.075,0.010,0.036,0.024,0.015
6350,0.074,0.009,0.036,0.024,0.015
6360,0.073,0.009,0.036,0.023,0.015
6370,0.072,0.009,0.035,0.022,0.015
6380,0.071,0.009,0.035,0.022,0.015
6390,0.071,0.009,0.035,0.021,0.015
6400,0.070,0.009,0.035,0.021,0.014
6410,0.069,0.009,0.034,0.020,0.014
6420,0.069,0.009,0.034,0.020,0.014
6430,0.068,0.009,0.034,0.020,0.014
6440,0.068,0.009,0.034,0.020,0.014
6450,0.067,0.009,0.034,0.020,0.014
6460,0.067,0.009,0.033,0.019,0.014
6470,0.066,0.009,0.033,0.019,0.014
6480,0.066,0.009,0.033,0.019,0.014
6490,0.065,0.009,0.033,0.018,0.014
6500,0.065,0.009,0.033,0.018,0.014
6510,0.064,0.009,0.032,0.018,0.014
6520,0.064,0.009,0.032,0.017,0.014
6530,0.063,0.009,0.032,0.017,0.014
6540,0.063,0.009,0.032,0.017,0.014
6550,0.062,0.008,0.032,0.016,0.014
6560,0.062,0.008,0.031,0.016,0.014
6570,0.061,0.008,0.031,0.016,0.014
6580,0.061,0.008,0.031,0.016,0.014
6590,0.060,0.008,0.031,0.015,0.014
6600,0.060,0.008,0.031,0.015,0.014
6610,0.059,0.008,0.030,0.015,0.014
6620,0.059,0.008,0.030,0.015,0.014
6630,0.058,0.008,0.030,0.014,0.014
6640,0.058,0.008,0.030,0.014,0.014
6650,0.057,0.008,0.030,0.014,0.014
6660,0.057,0.008,0.029,0.014,0.014
6670,0.056,0.008,0.029,0.013,0.014
6680,0.056,0.008,0.029,0.013,0.014
6690,0.055,0.008,0.029,0.013,0.014
6700,0.055,0.008,0.029,0.013,0.014
6710,0.055,0.008,0.029,0.012,0.014
6720,0.054,0.008,0.028,0.012,0.014
6730,0.054,0.008,0.028,0.012,0.014
6740,0.053,0.008,0.028,0.012,0.014
6750,0.053,0.008,0.028,0.012,0.014
6760,0.053,0.008,0.028,0.011,0.014
6770,0.052,0.007,0.028,0.011,0.013
6780,0.052,0.007,0.027,0.011,0.013
6790,0.052,0.007,0.027,0.011,0.013
6800,0.051,0.007,0.027,0.011,0.013
6810,0.051,0.007,0.027,0.010,0.013
6820,0.050,0.007,0.027,0.010,0.013
6830,0.050,0.007,0.027,0.010,0.013
6840,0.049,0.007,0.026,0.010,0.013
6850,0.049,0.007,0.026,0.009,0.013
6860,0.049,0.007,0.026,0.009,0.013
6870,0.048,0.007,0.026,0.009,0.013
6880,0.048,0.007,0.026,0.009,0.013
6890,0.048,0.007,0.026,0.009,0.013
6900,0.047,0.007,0.026,0.008,0.013
6910,0.047,0.007,0.025,0.008,0.013
6920,0.046,0.007,0.025,0.008,0.013
6930,0.046,0.007,0.025,0.008,0.013
6940,0.046,0.007,0.025,0.008,0.013
6950,0.046,0.007,0.025,0.008,0.013
6960,0.045,0.007,0.025,0.007,0.013
6970,0.045,0.007,0.025,0.007,0.013
6980,0.045,0.007,0.024,0.007,0.013
6990,0.044,0.007,0.024,0.007,0.013
7000,0.044,0.007,0.024,0.007,0.013
7010,0.044,0.007,0.024,0.007,0.013
7020,0.043,0.007,0.024,0.007,0.013
7030,0.043,0.007,0.024,0.007,0.013
7040,0.043,0.006,0.024,0.006,0.013
7050,0.043,0.006,0.023,0.006,0.013
7060,0.042,0.006,0.023,0.006,0.013
7070,0.042,0.006,0.023,0.006,0.013
7080,0.042,0.006,0.023,0.006,0.013
7090,0.042,0.006,0.023,0.006,0.013
7100,0.041,0.006,0.023,0.006,0.013
7110,0.041,0.006,0.023,0.006,0.013
7120,0.041,0.006,0.023,0.006,0.013
7130,0.040,0.006,0.022,0.005,0.013
7140,0.040,0.006,0.022,0.005,0.013
7150,0.040,0.006,0.022,0.005,0.013
7160,0.040,0.006,0.022,0.005,0.013
7170,0.039,0.006,0.022,0.005,0.013
7180,0.039,0.006,0.022,0.005,0.013
7190,0.039,0.006,0.022,0.005,0.013
7200,0.039,0.006,0.022,0.005,0.012
7210,0.038,0.006,0.021,0.005,0.012
7220,0.038,0.006,0.021,0.005,0.012
7230,0.038,0.006,0.021,0.004,0.012
7240,0.038,0.006,0.021,0.004,0.012
7250,0.038,0.006,0.021,0.004,0.012
7260,0.037,0.006,0.021,0.004,0.012
7270,0.037,0.006,0.021,0.004,0.012
7280,0.037,0.006,0.021,0.004,0.012
7290,0.037,0.006,0.020,0.004,0.012
7300,0.037,0.006,0.020,0.004,0.012
7310,0.036,0.006,0.020,0.004,0.012
7320,0.036,0.006,0.020,0.004,0.012
7330,0.036,0.006,0.020,0.004,0.012
7340,0.036,0.006,0.020,0.004,0.012
7350,0.036,0.005,0.020,0.004,0.012
7360,0.035,0.005,0.020,0.004,0.012
7370,0.035,0.005,0.020,0.003,0.012
7380,0.035,0.005,0.019,0.003,0.012
7390,0.035,0.005,0.019,0.003,0.012
7400,0.035,0.005,0.019,0.003,0.012
7410,0.035,0.005,0.019,0.003,0.012
7420,0.034,0.005,0.019,0.003,0.012
7430,0.034,0.005,0.019,0.003,0.012
7440,0.034,0.005,0.019,0.003,0.012
7450,0.034,0.005,0.019,0.003,0.012
7460,0.034,0.005,0.019,0.003,0.012
7470,0.033,0.005,0.019,0.003,0.012
7480,0.033,0.005,0.018,0.003,0.012
7490,0.033,0.005,0.018,0.003,0.012
7500,0.033,0.005,0.018,0.003,0.012
7510,0.033,0.005,0.018,0.003,0.012
7520,0.033,0.005,0.018,0.003,0.012
7530,0.032,0.005,0.018,0.003,0.012
7540,0.032,0.005,0.018,0.003,0.012
7550,0.032,0.005,0.018,0.002,0.012
7560,0.032,0.005,0.018,0.002,0.012
7570,0.032,0.005,0.018,0.002,0.012
7580,0.031,0.005,0.017,0.002,0.012
7590,0.031,0.005,0.017,0.002,0.012
7600,0.031,0.005,0.017,0.002,0.012
7610,0.031,0.005,0.017,0.002,0.012
7620,0.031,0.005,0.017,0.002,0.012
7630,0.031,0.005,0.017,0.002,0.012
7640,0.031,0.005,0.017,0.002,0.012
7650,0.030,0.005,0.017,0.002,0.012
7660,0.030,0.005,0.017,0.002,0.012
7670,0.030,0.005,0.017,0.002,0.012
7680,0.030,0.005,0.017,0.002,0.012
7690,0.030,0.005,0.016,0.002,0.011
7700,0.030,0.005,0.016,0.002,0.011
7710,0.030,0.004,0.016,0.002,0.011
7720,0.030,0.004,0.016,0.002,0.011
7730,0.030,0.004,0.016,0.002,0.011
7740,0.030,0.004,0.016,0.002,0.011
7750,0.029,0.004,0.016,0.002,0.011
7760,0.029,0.004,0.016,0.002,0.011
7770,0.029,0.004,0.016,0.002,0.011
7780,0.029,0.004,0.016,0.002,0.011
7790,0.029,0.004,0.016,0.002,0.011
7800,0.029,0.004,0.016,0.002,0.011
7810,0.029,0.004,0.015,0.002,0.011
7820,0.029,0.004,0.015,0.002,0.011
7830,0.029,0.004,0.015,0.002,0.011
7840,0.028,0.004,0.015,0.002,0.011
7850,0.028,0.004,0.015,0.002,0.011
7860,0.028,0.004,0.015,0.002,0.011
7870,0.028,0.004,0.015,0.002,0.011
7880,0.028,0.004,0.015,0.002,0.011
7890,0.028,0.004,0.015,0.002,0.011
7900,0.028,0.004,0.015,0.002,0.011
7910,0.027,0.004,0.015,0.002,0.011
7920,0.027,0.004,0.015,0.002,0.011
7930,0.027,0.004,0.015,0.001,0.011
7940,0.027,0.004,0.014,0.001,0.011
7950,0.027,0.004,0.014,0.001,0.011
7960,0.027,0.004,0.014,0.001,0.011
7970,0.027,0.004,0.014,0.001,0.011
7980,0.026,0.004,0.014,0.001,0.011
7990,0.026,0.004,0.014,0.001,0.011
8000,0.026,0.004,0.014,0.001,0.011
8010,0.026,0.004,0.014,0.001,0.011
8020,0.026,0.004,0.014,0.001,0.011
8030,0.026,0.004,0.014,0.001,0.011
8040,0.026,0.004,0.014,0.001,0.011
8050,0.026,0.004,0.014,0.001,0.011
8060,0.026,0.004,0.014,0.001,0.011
8070,0.026,0.004,0.014,0.001,0.011
8080,0.026,0.004,0.014,0.001,0.011
8090,0.026,0.004,0.013,0.001,0.011
8100,0.026,0.004,0.013,0.001,0.011
8110,0.025,0.004,0.013,0.001,0.011
8120,0.025,0.004,0.013,0.001,0.011
8130,0.025,0.004,0.013,0.001,0.011
8140,0.025,0.004,0.013,0.001,0.011
8150,0.025,0.004,0.013,0.001,0.011
8160,0.025,0.003,0.013,0.001,0.011
8170,0.025,0.003,0.013,0.001,0.011
8180,0.025,0.003,0.013,0.001,0.011
8190,0.025,0.003,0.013,0.001,0.011
8200,0.025,0.003,0.013,0.001,0.011
8210,0.024,0.003,0.013,0.001,0.011
8220,0.024,0.003,0.013,0.001,0.011
8230,0.024,0.003,0.013,0.001,0.011
8240,0.024,0.003,0.012,0.001,0.011
8250,0.024,0.003,0.012,0.001,0.011
8260,0.024,0.003,0.012,0.001,0.010
8270,0.024,0.003,0.012,0.001,0.010
8280,0.024,0.003,0.012,0.001,0.010
8290,0.024,0.003,0.012,0.001,0.010
8300,0.024,0.003,0.012,0.001,0.010
8310,0.024,0.003,0.012,0.001,0.010
8320,0.023,0.003,0.012,0.001,0.010
8330,0.023,0.003,0.012,0.001,0.010
8340,0.023,0.003,0.012,0.001,0.010
8350,0.023,0.003,0.012,0.001,0.010
8360,0.023,0.003,0.012,0.001,0.010
8370,0.023,0.003,0.012,0.001,0.010
8380,0.023,0.003,0.012,0.001,0.010
8390,0.023,0.003,0.012,0.001,0.010
8400,0.023,0.003,0.012,0.001,0.010
8410,0.023,0.003,0.011,0.001,0.010
8420,0.023,0.003,0.011,0.001,0.010
8430,0.023,0.003,0.011,0.001,0.010
8440,0.023,0.003,0.011,0.001,0.010
8450,0.023,0.003,0.011,0.001,0.010
8460,0.022,0.003,0.011,0.001,0.010
8470,0.022,0.003,0.011,0.001,0.010
8480,0.022,0.003,0.011,0.001,0.010
8490,0.022,0.003,0.011,0.001,0.010
8500,0.022,0.003,0.011,0.001,0.010
8510,0.022,0.003,0.011,0.001,0.010
8520,0.022,0.003,0.011,0.001,0.010
8530,0.022,0.003,0.011,0.001,0.010
8540,0.022,0.003,0.011,0.001,0.010
8550,0.022,0.003,0.011,0.001,0.010
8560,0.022,0.003,0.011,0.001,0.010
8570,0.022,0.003,0.011,0.001,0.010
8580,0.022,0.003,0.011,0.001,0.010
8590,0.022,0.003,0.011,0.001,0.010
8600,0.021,0.003,0.011,0.001,0.010
8610,0.021,0.003,0.010,0.001,0.010
8620,0.021,0.003,0.010,0.001,0.010
8630,0.021,0.003,0.010,0.001,0.010
8640,0.021,0.003,0.010,0.001,0.010
8650,0.021,0.003,0.010,0.001,0.010
8660,0.021,0.003,0.010,0.001,0.010
8670,0.021,0.003,0.010,0.001,0.010
8680,0.021,0.003,0.010,0.001,0.010
8690,0.021,0.003,0.010,0.001,0.010
8700,0.021,0.003,0.010,0.001,0.010
8710,0.021,0.003,0.010,0.001,0.010
8720,0.021,0.003,0.010,0.001,0.010
8730,0.021,0.003,0.010,0.001,0.010
8740,0.021,0.003,0.010,0.001,0.010
8750,0.020,0.003,0.010,0.001,0.010
8760,0.020,0.002,0.010,0.001,0.010
8770,0.020,0.002,0.010,0.001,0.010
8780,0.020,0.002,0.010,0.001,0.010
8790,0.020,0.002,0.010,0.001,0.010
8800,0.020,0.002,0.010,0.001,0.010
8810,0.020,0.002,0.010,0.001,0.010
8820,0.020,0.002,0.009,0.001,0.010
8830,0.020,0.002,0.009,0.001,0.010
8840,0.020,0.002,0.009,0.001,0.010
8850,0.020,0.002,0.009,0.001,0.010
8860,0.020,0.002,0.009,0.001,0.010
8870,0.020,0.002,0.009,0.001,0.010
8880,0.020,0.002,0.009,0.001,0.010
8890,0.020,0.002,0.009,0.001,0.010
8900,0.020,0.002,0.009,0.001,0.010
8910,0.019,0.002,0.009,0.001,0.010
8920,0.019,0.002,0.009,0.001,0.010
8930,0.019,0.002,0.009,0.001,0.010
8940,0.019,0.002,0.009,0.001,0.010
8950,0.019,0.002,0.009,0.001,0.009
8960,0.019,0.002,0.009,0.001,0.009
8970,0.019,0.002,0.009,0.001,0.009
8980,0.019,0.002,0.009,0.001,0.009
8990,0.019,0.002,0.009,0.001,0.009
9000,0.019,0.002,0.009,0.001,0.009
9010,0.019,0.002,0.009,0.001,0.009
9020,0.019,0.002,0.009,0.001,0.009
9030,0.019,0.002,0.009,0.001,0.009
9040,0.019,0.002,0.009,0.001,0.009
9050,0.019,0.002,0.009,0.001,0.009
9060,0.019,0.002,0.009,0.001,0.009
9070,0.019,0.002,0.008,0.001,0.009
9080,0.018,0.002,0.008,0.001,0.009
9090,0.018,0.002,0.008,0.001,0.009
9100,0.018,0.002,0.008,0.001,0.009
9110,0.018,0.002,0.008,0.001,0.009
9120,0.018,0.002,0.008,0.001,0.009
9130,0.018,0.002,0.008,0.001,0.009
9140,0.018,0.002,0.008,0.001,0.009
9150,0.018,0.002,0.008,0.001,0.009
9160,0.018,0.002,0.008,0.001,0.009
9170,0.018,0.002,0.008,0.001,0.009
9180,0.018,0.002,0.008,0.001,0.009
9190,0.018,0.002,0.008,0.001,0.009
9200,0.018,0.002,0.008,0.001,0.009
9210,0.018,0.002,0.008,0.001,0.009
9220,0.018,0.002,0.008,0.001,0.009
9230,0.018,0.002,0.008,0.001,0.009
9240,0.018,0.002,0.008,0.001,0.009
9250,0.018,0.002,0.008,0.001,0.009
9260,0.018,0.002,0.008,0.001,0.009
9270,0.017,0.002,0.008,0.001,0.009
